,users,intensityNormalized,order,freq,pcaInput,_1,_2,features,probability,prediction
22,14b19a02-38a5-992d-2f4f-aebd2315,0.3333333333333333,0.0,0.0,"[0.3333333333333333,0.0,0.0]",-0.15469553771552913,0.10410451776271665,"[-0.15469553771552913,0.10410451776271665]","[9.43191340716968e-10,1.4279163641428056e-15,1.4279163641428056e-15,0.9999999990568057]",3
23,16ba8f74-d9b7-c724-98c5-f31f43be,0.016666666666666663,0.8,0.8333333333333334,"[0.016666666666666663,0.8,0.8333333333333334]",0.8567555521041337,0.7432374236788374,"[0.8567555521041337,0.7432374236788374]","[0.9999774340615878,7.335654998030729e-16,5.421425139914863e-10,2.2565396268936046e-05]",0
24,17b4a5d5-5e2a-5bc2-a4e6-25e3d1d4,0.5833333333333334,0.8571428571428571,0.125,"[0.5833333333333334,0.8571428571428571,0.125]",-0.011014774678295924,0.9928957102870885,"[-0.011014774678295924,0.9928957102870885]","[0.4206440881253609,2.995146270792694e-16,0.45853655869331267,0.12081935318132601]",2
25,195b9f52-3731-37a7-2c74-19d11cb6,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.05564755680047295,1.1057799979107616,"[-0.05564755680047295,1.1057799979107616]","[0.00973821874523359,2.5549541568672004e-17,0.9882668876399396,0.0019948936148267422]",2
26,196bc15c-4aac-31e9-7c5d-3599ce10,0.125,0.0,0.2,"[0.125,0.0,0.2]",0.11559886835787343,0.03383926314758327,"[0.11559886835787343,0.03383926314758327]","[1.3519392975437177e-09,1.5309225131242948e-15,1.5309225131242948e-15,0.9999999986480577]",3
27,1acb1c12-47e9-e408-eaf9-8167947a,0.0,1.0,1.0,"[0.0,1.0,1.0]",1.044444224778805,0.9236235661995092,"[1.044444224778805,0.9236235661995092]","[0.00021407314947433776,0.9997859266705146,3.1206907173933495e-18,1.800111101762834e-10]",1
28,1b1cd7ac-2f24-1493-5d7e-d7873af1,0.0,1.0,0.75,"[0.0,1.0,0.75]",0.8274321060273089,0.9301234799663036,"[0.8274321060273089,0.9301234799663036]","[0.016839928713260233,0.9831557471969697,3.4047367048642786e-17,4.324089769949817e-06]",1
29,1beb31a1-0aea-018e-a7e1-82085ffa,0.25,1.0,0.0,"[0.25,1.0,0.0]",0.060374096486173895,1.0277016095887241,"[0.060374096486173895,1.0277016095887241]","[0.03625823246064036,2.7287589975848566e-17,0.9483552364335729,0.015386531105786905]",2
30,1c09a110-d9c3-2442-9f5d-aee802c0,0.25,0.6666666666666666,0.25,"[0.25,0.6666666666666666,0.25]",0.21858763198006304,0.7046606220663675,"[0.21858763198006304,0.7046606220663675]","[0.387438777265658,1.5698521589642817e-16,2.0165635460047067e-11,0.6125612227141763]",3
31,1cb07e56-7b73-0087-0a17-3e9c1f88,0.08333333333333333,0.8571428571428571,0.5,"[0.08333333333333333,0.8571428571428571,0.5]",0.5465467100222419,0.8269890629928219,"[0.5465467100222419,0.8269890629928219]","[0.9758395991641243,2.1252703590483304e-16,0.0018447237386432912,0.022315677097232242]",0
32,1d3ed189-1162-0dd0-bcb2-fda83a50,0.0,0.8,0.8333333333333334,"[0.0,0.8,0.8333333333333334]",0.8644903289899102,0.7380321977907015,"[0.8644903289899102,0.7380321977907015]","[0.9999822182605027,7.674223973498697e-16,4.2128804746989325e-10,1.7781318208581095e-05]",0
33,1d66d118-9cc1-c6cd-c61c-02ca2ddc,0.125,0.75,0.4,"[0.125,0.75,0.4]",0.42150537568868585,0.7408567480841628,"[0.42150537568868585,0.7408567480841628]","[0.8691804129045974,1.799044198911638e-16,0.00026112432871304957,0.13055846276668934]",0
34,1d90b45b-4d8d-42a1-43cd-38e1a241,0.0,0.75,0.8,"[0.0,0.75,0.8]",0.826735592334403,0.6914176918962731,"[0.826735592334403,0.6914176918962731]","[0.9999569596847417,6.551380761058611e-16,6.731084361963979e-08,4.2973004413959815e-05]",0
35,1e81aa64-c3c9-ee4f-ce3c-c4248be0,0.3333333333333333,0.0,0.0,"[0.3333333333333333,0.0,0.0]",-0.15469553771552913,0.10410451776271665,"[-0.15469553771552913,0.10410451776271665]","[9.43191340716968e-10,1.4279163641428056e-15,1.4279163641428056e-15,0.9999999990568057]",3
36,1f7f3fd7-7087-1461-cf43-9add2172,0.027777777777777773,0.6666666666666666,0.75,"[0.027777777777777773,0.6666666666666666,0.75]",0.7557422279600746,0.6222577826909678,"[0.7557422279600746,0.6222577826909678]","[0.9996952292926827,7.12621971510905e-16,5.865767158840906e-07,0.00030418413060068835]",0
37,1f96865d-62d4-b049-1788-cfccf324,0.0,1.0,1.0,"[0.0,1.0,1.0]",1.044444224778805,0.9236235661995092,"[1.044444224778805,0.9236235661995092]","[0.00021407314947433776,0.9997859266705146,3.1206907173933495e-18,1.800111101762834e-10]",1
38,20e2fc85-7d0f-8a2c-b651-4b811a97,0.08333333333333333,0.4,0.3333333333333333,"[0.08333333333333333,0.4,0.3333333333333333]",0.3212339071489074,0.3972088662582947,"[0.3212339071489074,0.3972088662582947]","[0.012302786632374737,8.476717842018565e-16,8.476717842018565e-16,0.9876972133676236]",3
39,23e6f6c8-2cd0-ac1c-e8a1-f2338caa,0.9166666666666666,0.9090909090909092,0.08333333333333333,"[0.9166666666666666,0.9090909090909092,0.08333333333333333]",-0.19271558327979355,1.147414623440376,"[-0.19271558327979355,1.147414623440376]","[0.015379389530144926,1.2784045797416007e-16,0.9840424224964744,0.0005781879733804975]",2
40,258d2e1f-e3e8-2612-8285-895fb96d,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]",0.8145408112176815,0.93879885644653,"[0.8145408112176815,0.93879885644653]","[0.026046778060881275,0.9739432533814669,5.306079004224834e-17,9.968557651722198e-06]",1
41,25a03b67-3ce1-77fc-c715-72ba385a,0.08333333333333333,0.9090909090909092,0.0,"[0.08333333333333333,0.9090909090909092,0.0]",0.12168588809186387,0.8893199669558489,"[0.12168588809186387,0.8893199669558489]","[0.6220978932047347,1.7833283121569965e-16,0.01182844264632279,0.3660736641489423]",0
42,269144fa-ef0e-c81e-52ff-df9a348a,0.1875,0.8333333333333334,0.2307692307692308,"[0.1875,0.8333333333333334,0.2307692307692308]",0.260299097026567,0.8439115552303158,"[0.260299097026567,0.8439115552303158]","[0.670458157862946,1.3183664462708324e-16,0.02032548993839324,0.3092163521986605]",0
43,270174bf-baf8-aab4-48e3-139fcf47,0.08333333333333333,0.3333333333333333,0.0,"[0.08333333333333333,0.3333333333333333,0.0]",0.020124698828724627,0.34256720319624134,"[0.020124698828724627,0.34256720319624134]","[5.459314710031907e-05,2.575350952514075e-16,2.575350952514075e-16,0.9999454068528992]",3
44,27080783-250a-3521-f816-6e7b29cf,0.0,1.0,1.0,"[0.0,1.0,1.0]",1.044444224778805,0.9236235661995092,"[1.044444224778805,0.9236235661995092]","[0.00021407314947433776,0.9997859266705146,3.1206907173933495e-18,1.800111101762834e-10]",1
45,2888b741-780e-2c51-0772-617d7c33,0.4583333333333333,0.5833333333333334,0.0,"[0.4583333333333333,0.5833333333333334,0.0]",-0.10980884365804043,0.6970905909959694,"[-0.10980884365804043,0.6970905909959694]","[0.22409486522196423,7.969300460001527e-16,7.96930046000156e-16,0.7759051347780341]",3
46,2c1d08f2-a1ba-6915-db46-1a7721b9,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]",0.021700212057291612,1.0537277390294033,"[0.021700212057291612,1.0537277390294033]","[0.02199522214086951,2.404886086269e-17,0.9702295927008947,0.007775185158235773]",2
47,2c89fe15-af0e-a900-7384-29f556d1,0.4583333333333333,1.0,0.0,"[0.4583333333333333,1.0,0.0]",-0.0363106145860318,1.092766933190422,"[-0.0363106145860318,1.092766933190422]","[0.011647537826175981,2.4162289379008725e-17,0.98555547977527,0.0027969823985541566]",2
48,2ee1d86b-74ed-47f3-5733-61cc4821,0.08333333333333333,1.0,0.0,"[0.08333333333333333,1.0,0.0]",0.13772186534393846,0.9756493507073658,"[0.13772186534393846,0.9756493507073658]","[0.11174121697430232,1.3796562225121464e-16,0.8311882243238782,0.0570705587018194]",2
49,2f7f0e40-1234-75db-2bcf-bdfbdfbc,0.0,1.0,1.0,"[0.0,1.0,1.0]",1.044444224778805,0.9236235661995092,"[1.044444224778805,0.9236235661995092]","[0.00021407314947433776,0.9997859266705146,3.1206907173933495e-18,1.800111101762834e-10]",1
50,2fba9116-a20d-ea5f-3980-a0c4226c,0.125,1.0,0.0,"[0.125,1.0,0.0]",0.11838492312949732,0.9886624154277054,"[0.11838492312949732,0.9886624154277054]","[0.08362291885792983,3.894026048795345e-17,0.8746721185031392,0.04170496263893083]",2
51,31a88be4-13ad-06c2-119c-3551a490,0.3333333333333333,1.0,0.1,"[0.3333333333333333,1.0,0.1]",0.10850505955789004,1.0511277735226856,"[0.10850505955789004,1.0511277735226856]","[0.03653242055457292,3.213842887076786e-17,0.9433098257393123,0.02015775370611478]",2
52,3244a4c0-3f85-3017-5694-2f5647cb,0.0,0.8333333333333334,0.8571428571428571,"[0.0,0.8333333333333334,0.8571428571428571]",0.8910380081491466,0.7690672657598965,"[0.8910380081491466,0.7690672657598965]","[0.9999897702992854,9.6259761855099e-16,2.3058709829949873e-12,1.022969840782359e-05]",0
53,32c9bec6-bd73-18c6-9611-148b7b0e,0.25,1.0,0.0,"[0.25,1.0,0.0]",0.060374096486173895,1.0277016095887241,"[0.060374096486173895,1.0277016095887241]","[0.03625823246064036,2.7287589975848566e-17,0.9483552364335729,0.015386531105786905]",2
54,3447bacb-f54d-55c2-592f-3a3ff765,0.25,1.0,0.25,"[0.25,1.0,0.25]",0.27738621523766993,1.0212016958219299,"[0.27738621523766993,1.0212016958219299]","[0.5366749116267362,3.0823524613585077e-16,0.17334593391121536,0.28997915446204797]",0
55,3469f507-2f62-0e43-70e8-0c4bc6e3,0.4166666666666667,0.9090909090909092,0.0,"[0.4166666666666667,0.9090909090909092,0.0]",-0.03300964962366526,0.9934244847185656,"[-0.03300964962366526,0.9934244847185656]","[0.5691819558950963,4.456071474304045e-16,0.29009249039657803,0.14072555370832526]",0
56,34a3d1d8-74eb-8a4e-0506-b9ca1551,0.08333333333333333,1.0,0.25,"[0.08333333333333333,1.0,0.25]",0.35473398409543455,0.9691494369405714,"[0.35473398409543455,0.9691494369405714]","[0.7180225334508351,9.129032246307332e-14,0.06932815581353514,0.21264931073553847]",0
57,35813a40-7aa6-5336-237b-c93f1759,0.5833333333333334,0.8571428571428571,0.0,"[0.5833333333333334,0.8571428571428571,0.0]",-0.11952083405404396,0.9961456671704856,"[-0.11952083405404396,0.9961456671704856]","[0.8876981806759783,1.0844813987995308e-15,0.008628091369317088,0.10367372795470355]",0
58,35ce5334-aefb-9a61-d1c3-7f01a776,0.5833333333333334,1.0,0.125,"[0.5833333333333334,1.0,0.125]",0.014184618146392769,1.1285561704680436,"[0.014184618146392769,1.1285561704680436]","[0.0184314173786035,5.578030340640483e-17,0.9736249429635295,0.007943639657866998]",2
59,35daa597-4591-5a82-57a9-1fba2635,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]",0.8145408112176815,0.93879885644653,"[0.8145408112176815,0.93879885644653]","[0.026046778060881275,0.9739432533814669,5.306079004224834e-17,9.968557651722198e-06]",1
60,367365a7-8d2a-3b00-f3e3-f877be3c,0.20833333333333331,0.8333333333333334,0.2857142857142857,"[0.20833333333333331,0.8333333333333334,0.2857142857142857]",0.29832559707352135,0.8489895351142671,"[0.29832559707352135,0.8489895351142671]","[0.693148071629816,1.3018217465239582e-16,0.05796421541276375,0.2488877129574202]",0
61,3681eecc-7864-c1c1-0024-4d4234be,0.75,1.0,0.1,"[0.75,1.0,0.1]",-0.0848643625865214,1.1812584207260814,"[-0.0848643625865214,1.1812584207260814]","[0.00852863825562936,8.026529951258191e-17,0.9897875821393053,0.0016837796050651905]",2
62,36a67ef1-5f22-7846-3f95-faec67c9,0.0,1.0,1.0,"[0.0,1.0,1.0]",1.044444224778805,0.9236235661995092,"[1.044444224778805,0.9236235661995092]","[0.00021407314947433776,0.9997859266705146,3.1206907173933495e-18,1.800111101762834e-10]",1
63,37ada581-75c2-560e-2eb3-3db3a231,0.3333333333333333,0.5,0.2,"[0.3333333333333333,0.5,0.2]",0.1071120321720781,0.5737161973826245,"[0.1071120321720781,0.5737161973826245]","[0.0393769781019903,1.8040627284566866e-16,1.8040627284566868e-16,0.9606230218980094]",3
64,37d73652-37e1-cc5f-6c84-3b9a528c,0.016666666666666663,0.8,0.8333333333333334,"[0.016666666666666663,0.8,0.8333333333333334]",0.8567555521041337,0.7432374236788374,"[0.8567555521041337,0.7432374236788374]","[0.9999774340615878,7.335654998030729e-16,5.421425139914863e-10,2.2565396268936046e-05]",0
65,380773a6-f975-22c8-187e-e40fe702,0.027777777777777773,0.6666666666666666,0.75,"[0.027777777777777773,0.6666666666666666,0.75]",0.7557422279600746,0.6222577826909678,"[0.7557422279600746,0.6222577826909678]","[0.9996952292926827,7.12621971510905e-16,5.865767158840906e-07,0.00030418413060068835]",0
66,3be7d5a2-f78e-3472-e5ac-fa27ed08,0.16666666666666666,0.4,0.0,"[0.16666666666666666,0.4,0.0]",-0.00678946894863626,0.431901547388033,"[-0.00678946894863626,0.431901547388033]","[0.0006774378569749913,2.4831287274437206e-16,2.4831287274437206e-16,0.9993225621430245]",3
67,3c370e25-1bd5-c34b-ec40-31117752,0.25,0.3333333333333333,0.25,"[0.25,0.3333333333333333,0.25]",0.15978904872245614,0.38811954831080536,"[0.15978904872245614,0.38811954831080536]","[0.000909124203210519,2.5562412745842895e-16,2.5562412745842895e-16,0.999090875796789]",3
68,3d524e1d-934c-6d53-022b-983c91c3,0.05555555555555556,1.0,0.4,"[0.05555555555555556,1.0,0.4]",0.4978325501559596,0.9565741122002684,"[0.4978325501559596,0.9565741122002684]","[0.9248667871313975,3.6094445441849236e-05,3.812628945231765e-05,0.07505899213370837]",0
69,3d7d0f75-dda5-644d-e527-018ff340,0.14583333333333334,0.7,0.09090909090909093,"[0.14583333333333334,0.7,0.09090909090909093]",0.13471122481824727,0.7079183764017621,"[0.13471122481824727,0.7079183764017621]","[0.2854746768552488,1.6296770688895727e-16,1.150098662079224e-14,0.7145253231447396]",3
70,3db3466c-e5e5-3bc2-d72b-8fa46cd2,0.75,1.0,0.0,"[0.75,1.0,0.0]",-0.17166921008711983,1.1838583862327992,"[-0.17166921008711983,1.1838583862327992]","[0.0047744274533713296,6.41706700858545e-17,0.9949505607433644,0.0002750118032641942]",2
71,3dc06a27-afe4-b105-1f3c-997851c7,0.2222222222222222,0.7,0.18181818181818185,"[0.2222222222222222,0.7,0.18181818181818185]",0.17817366181958863,0.7294120567162776,"[0.17817366181958863,0.7294120567162776]","[0.38785312231424385,1.496653061621576e-16,6.009098141857123e-11,0.612146877625665]",3
72,3e4346e0-6285-8776-f373-101eac22,0.0,1.0,1.0,"[0.0,1.0,1.0]",1.044444224778805,0.9236235661995092,"[1.044444224778805,0.9236235661995092]","[0.00021407314947433776,0.9997859266705146,3.1206907173933495e-18,1.800111101762834e-10]",1
73,3e713aeb-dcb2-d6a8-962f-635df3e8,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]",0.021700212057291612,1.0537277390294033,"[0.021700212057291612,1.0537277390294033]","[0.02199522214086951,2.404886086269e-17,0.9702295927008947,0.007775185158235773]",2
74,3fc2e2fe-697a-3255-1a17-4204819d,0.08333333333333333,0.7142857142857143,0.5,"[0.08333333333333333,0.7142857142857143,0.5]",0.5213473171975532,0.6913286028118667,"[0.5213473171975532,0.6913286028118667]","[0.9606154335621877,2.627717353261486e-16,3.226839846758466e-05,0.03935229803934445]",0
75,404bc704-6703-c3c0-815e-55c756c5,0.0,0.8571428571428571,0.625,"[0.0,0.8571428571428571,0.625]",0.6937266538268723,0.7977129766687455,"[0.6937266538268723,0.7977129766687455]","[0.9985437534398288,3.359465972250932e-16,2.6710941175528333e-06,0.0014535754660532927]",0
76,4196e8ee-e405-a1e1-4a7f-7d9149a5,0.25,1.0,0.25,"[0.25,1.0,0.25]",0.27738621523766993,1.0212016958219299,"[0.27738621523766993,1.0212016958219299]","[0.5366749116267362,3.0823524613585077e-16,0.17334593391121536,0.28997915446204797]",0
77,42779e7e-90bc-7eac-5aa8-a9874f90,0.047619047619047616,1.0,0.3636363636363637,"[0.047619047619047616,1.0,0.3636363636363637]",0.46995037815329793,0.9550408752083609,"[0.46995037815329793,0.9550408752083609]","[0.9022453504736682,0.00027435120944180585,0.0003034828769748315,0.09717681543991519]",0
78,427905ff-8519-fc73-90ee-17ecae10,0.3333333333333333,0.75,0.0,"[0.3333333333333333,0.75,0.0]",-0.022398725385913587,0.8163219337127317,"[-0.022398725385913587,0.8163219337127317]","[0.54985591696985,3.4605260274815947e-16,9.493173153848229e-12,0.4501440830206565]",0
79,440d90ef-c7d7-0530-608e-8c0fc440,0.033333333333333326,1.0,0.7142857142857143,"[0.033333333333333326,1.0,0.7142857142857143]",0.7809608210055423,0.9414624908521173,"[0.7809608210055423,0.9414624908521173]","[0.14724854475684346,0.8526328963917554,2.44952150237289e-16,0.00011855885140088485]",1
80,459f5319-edaf-cd53-126d-fdfb12a5,0.0,1.0,1.0,"[0.0,1.0,1.0]",1.044444224778805,0.9236235661995092,"[1.044444224778805,0.9236235661995092]","[0.00021407314947433776,0.9997859266705146,3.1206907173933495e-18,1.800111101762834e-10]",1
81,45d78fe4-7d30-3b18-371e-57bb06c7,0.6666666666666666,1.0,0.1111111111111111,"[0.6666666666666666,1.0,0.1111111111111111]",-0.036545495102017045,1.1549434062291002,"[-0.036545495102017045,1.1549434062291002]","[0.011737537443766448,6.127375607997173e-17,0.9847026667700575,0.0035597957861760432]",2
82,461e7201-9b62-2da4-aca6-9bc7e2aa,0.4166666666666667,1.0,0.0,"[0.4166666666666667,1.0,0.0]",-0.01697367237159067,1.0797538684700825,"[-0.01697367237159067,1.0797538684700825]","[0.01416598839251648,2.348522455337895e-17,0.9819057719353009,0.003928239672182584]",2
83,4641102c-f3d3-3878-6d00-1c49a28c,0.14583333333333334,0.7,0.2727272727272727,"[0.14583333333333334,0.7,0.2727272727272727]",0.29253822027388077,0.703191166389548,"[0.29253822027388077,0.703191166389548]","[0.5397757986328854,1.736394460266201e-16,5.693920444353716e-09,0.46022419567319395]",0
84,4a97a9b2-74fe-c9f3-625f-0176bddf,0.016666666666666663,0.8,0.3333333333333333,"[0.016666666666666663,0.8,0.3333333333333333]",0.42273131460114155,0.756237251212426,"[0.42273131460114155,0.756237251212426]","[0.8774354201926147,1.7091258562314337e-16,0.0009156230626811317,0.12164895674470394]",0
85,4b21d918-4ac0-0787-3094-37c9432c,0.2222222222222222,0.6,0.2727272727272727,"[0.2222222222222222,0.6,0.2727272727272727]",0.23944758457012325,0.632086129583502,"[0.23944758457012325,0.632086129583502]","[0.23767565343456493,2.003430948320751e-16,2.3796773528253503e-16,0.7623243465654346]",3
86,4bd540f6-e34d-4592-7680-b2735389,0.0,1.0,1.0,"[0.0,1.0,1.0]",1.044444224778805,0.9236235661995092,"[1.044444224778805,0.9236235661995092]","[0.00021407314947433776,0.9997859266705146,3.1206907173933495e-18,1.800111101762834e-10]",1
87,4c4ac589-35f5-76e3-d0a3-fedab6c6,0.027777777777777773,0.7142857142857143,0.5,"[0.027777777777777773,0.7142857142857143,0.5]",0.5471299068168081,0.673977849851414,"[0.5471299068168081,0.673977849851414]","[0.9727818417267514,3.048414050995134e-16,1.199471999879998e-05,0.027206163553249483]",0
88,4cc576c8-f218-94be-fef3-4b6fd86e,0.0972222222222222,0.8333333333333334,0.3076923076923077,"[0.0972222222222222,0.8333333333333334,0.3076923076923077]",0.3689687647737011,0.8137166082028742,"[0.3689687647737011,0.8137166082028742]","[0.8079172592220212,1.4304493826303942e-16,0.018447225515419156,0.17363551526255966]",0
89,4d0232bc-202c-ee3a-e58c-e543848c,0.013888888888888895,1.0,0.7142857142857143,"[0.013888888888888895,1.0,0.7142857142857143]",0.7899847273722815,0.9353897273159588,"[0.7899847273722815,0.9353897273159588]","[0.006929426301682378,0.9930662915990636,1.1398179769218515e-17,4.282099254028136e-06]",1
90,4debb215-7398-77ba-2243-94adbd31,0.16666666666666666,1.0,0.1111111111111111,"[0.16666666666666666,1.0,0.1111111111111111]",0.19549781147127665,0.9987866295850253,"[0.19549781147127665,0.9987866295850253]","[0.11224756255171714,5.1041689891453834e-17,0.8264620204920855,0.06129041695619729]",2
91,4f3771bf-0850-3813-5de9-d0592e66,0.3333333333333333,0.75,0.0,"[0.3333333333333333,0.75,0.0]",-0.022398725385913587,0.8163219337127317,"[-0.022398725385913587,0.8163219337127317]","[0.54985591696985,3.4605260274815947e-16,9.493173153848229e-12,0.4501440830206565]",0
92,4fa0f410-5265-9be6-be9d-778ee66d,0.3333333333333333,0.75,0.0,"[0.3333333333333333,0.75,0.0]",-0.022398725385913587,0.8163219337127317,"[-0.022398725385913587,0.8163219337127317]","[0.54985591696985,3.4605260274815947e-16,9.493173153848229e-12,0.4501440830206565]",0
