,users,followingRatio,order,freq,pcaInput,_1,_2,features,probability,prediction
73,4c4ac589-35f5-76e3-d0a3-fedab6c6,0.16666666666666666,0.7142857142857143,0.5,"[0.16666666666666666,0.7142857142857143,0.5]",0.34576901700733376,0.7945340670795705,"[0.34576901700733376,0.7945340670795705]","[1.8559408081488394e-05,0.9620072963737739,2.8563125064938915e-16,0.037974144218144414]",1
74,4cc576c8-f218-94be-fef3-4b6fd86e,0.16666666666666666,0.8333333333333334,0.3076923076923077,"[0.16666666666666666,0.8333333333333334,0.3076923076923077]",0.22933863939153465,0.8740983829758715,"[0.22933863939153465,0.8740983829758715]","[0.0006987972087209039,0.9570686950489278,1.26940921321557e-16,0.04223250774235114]",1
75,4d0232bc-202c-ee3a-e58c-e543848c,0.16666666666666669,1.0,0.7142857142857143,"[0.16666666666666669,1.0,0.7142857142857143]",0.5404650352641371,1.090441990903817,"[0.5404650352641371,1.090441990903817]","[3.470134507604829e-09,0.9992869942313104,2.734620693839647e-16,0.000713002298554831]",1
76,4debb215-7398-77ba-2243-94adbd31,0.3333333333333333,1.0,0.1111111111111111,"[0.3333333333333333,1.0,0.1111111111111111]",0.0013884643033347105,1.0570812806782643,"[0.0013884643033347105,1.0570812806782643]","[0.7190504973947167,0.13367003730781563,1.8010766983040721e-16,0.14727946529746747]",0
77,4f3771bf-0850-3813-5de9-d0592e66,1.0,0.75,0.0,"[1.0,0.75,0.0]",-0.5790411612204267,1.0512671604000605,"[-0.5790411612204267,1.0512671604000605]","[5.635392893922039e-08,2.1578745675310096e-05,9.41032715292832e-16,0.9999783649003948]",3
78,502b50b6-08fa-b922-9bb6-dbd4d848,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,"[-0.5402240115038325,1.2810683788796473]","[0.9673377968185414,1.7273944041941692e-09,7.665183915946364e-17,0.032662201454064]",0
79,53cb26b0-7222-8eb4-ef0d-29e7a801,1.0,0.25,0.2,"[1.0,0.25,0.2]",-0.5163641366449662,0.6227241526319578,"[-0.5163641366449662,0.6227241526319578]","[6.396574021380292e-16,0.005481234716450505,6.396574021380292e-16,0.9945187652835482]",3
80,5409088d-b542-9cac-7fac-9ab00271,0.3333333333333333,0.7272727272727273,0.25,"[0.3333333333333333,0.7272727272727273,0.25]",0.05648090224477359,0.8279580903862518,"[0.05648090224477359,0.8279580903862518]","[7.500574942166123e-08,0.7705646235400561,1.7238303381558506e-16,0.2294353014541944]",1
81,5414140f-2888-40b9-e1e2-7984f327,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,"[-0.5402240115038325,1.2810683788796473]","[0.9673377968185414,1.7273944041941692e-09,7.665183915946364e-17,0.032662201454064]",0
82,54e1c86d-b289-f693-e3a3-5d393778,0.19999999999999998,0.8,0.8333333333333334,"[0.19999999999999998,0.8,0.8333333333333334]",0.569746873721765,0.9371508884230665,"[0.569746873721765,0.9371508884230665]","[0.00011195237886386556,0.998509058439568,3.20712330743086e-16,0.0013789891815676417]",1
83,554558f4-55fd-07df-ddb3-309239ad,0.3333333333333333,1.0,0.25,"[0.3333333333333333,1.0,0.25]",0.09882688375378557,1.0786503287276192,"[0.09882688375378557,1.0786503287276192]","[0.5063506119616613,0.3824594153873217,2.841093855714661e-16,0.11118997265101661]",0
84,56a4a9a0-7ab4-0a76-0621-b118321b,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,"[-0.5402240115038325,1.2810683788796473]","[0.9673377968185414,1.7273944041941692e-09,7.665183915946364e-17,0.032662201454064]",0
85,57b97824-05f2-21af-72f1-95f7d697,0.3333333333333333,0.5714285714285714,0.125,"[0.3333333333333333,0.5714285714285714,0.125]",-0.055411378980067594,0.6652932395181939,"[-0.055411378980067594,0.6652932395181939]","[2.989477734760476e-16,0.26173799177378587,2.9894776910985583e-16,0.7382620082262136]",3
86,5bfa22fd-175f-02d2-c446-36369a81,0.25,0.1,0.0,"[0.25,0.1,0.0]",-0.15834629270591472,0.18238636363215976,"[-0.15834629270591472,0.18238636363215976]","[2.4398508805341005e-15,2.4670885775766617e-06,2.4398508805341005e-15,0.9999975329114175]",3
87,5d557ed3-ce5e-24e4-a66e-aa966d6c,0.3333333333333333,0.6666666666666666,0.5,"[0.3333333333333333,0.6666666666666666,0.5]",0.22245983914247136,0.8110729905770087,"[0.22245983914247136,0.8110729905770087]","[3.252066956886634e-06,0.9277786324448046,1.7192799313213866e-16,0.07221811548823824]",1
88,5e97ad83-2b2c-529e-f831-deac0066,0.5,0.5,0.2,"[0.5,0.5,0.2]",-0.129800681743267,0.6715936186308945,"[-0.129800681743267,0.6715936186308945]","[2.718744806753897e-16,0.18113868941362501,2.718744806541588e-16,0.8188613105863745]",3
89,5fad3306-616d-9b57-3411-75efa34d,0.3333333333333333,0.6,0.3333333333333333,"[0.3333333333333333,0.6,0.3333333333333333]",0.09518249587750516,0.7239098079898931,"[0.09518249587750516,0.7239098079898931]","[7.482238591045229e-14,0.6625068618094359,2.769977279032331e-16,0.33749313819048904]",1
90,600fadb1-9f64-3bf4-b14c-378c45ae,0.125,0.9,0.4545454545454545,"[0.125,0.9,0.4545454545454545]",0.3716945354303933,0.9431069364445633,"[0.3716945354303933,0.9431069364445633]","[0.006740183254528911,0.985900764917249,1.2491660133317507e-16,0.00735905182822202]",1
91,6408c27b-ab13-d145-5b44-24f30202,1.0,1.0,0.25,"[1.0,1.0,0.25]",-0.36483485649302094,1.319892665368486,"[-0.36483485649302094,1.319892665368486]","[0.8535020254926093,1.9005335257148886e-07,3.345357065038376e-16,0.14649778445403774]",0
92,6613f3e0-2e08-24f1-52ba-bfab8807,1.0,0.125,0.1111111111111111,"[1.0,0.125,0.1111111111111111]",-0.5981332999515518,0.49401935264057734,"[-0.5981332999515518,0.49401935264057734]","[1.6651116305581558e-15,0.0013495703316830539,1.6651116305581558e-15,0.9986504296683136]",3
93,6809fd15-56b5-3424-e33d-88eb107c,1.0,0.25,0.2,"[1.0,0.25,0.2]",-0.5163641366449662,0.6227241526319578,"[-0.5163641366449662,0.6227241526319578]","[6.396574021380292e-16,0.005481234716450505,6.396574021380292e-16,0.9945187652835482]",3
94,6a9b69a1-5f2e-6aea-63d9-0e9d77c1,0.16666666666666669,1.0,0.8571428571428571,"[0.16666666666666669,1.0,0.8571428571428571]",0.6406874095560295,1.1126272974688676,"[0.6406874095560295,1.1126272974688676]","[2.1366483236332367e-13,0.999787486618387,4.771936512368029e-16,0.00021251338139877888]",1
95,6c86b1d0-fd95-c414-78d2-9495251b,0.25,0.75,0.8,"[0.25,0.75,0.8]",0.5038235925918275,0.9041072484433689,"[0.5038235925918275,0.9041072484433689]","[0.0011932122403105524,0.9955055232799089,2.525065856938925e-16,0.0033012644797801916]",1
96,6e25573c-8b7b-a2e7-a782-480ddb63,0.3333333333333333,0.3333333333333333,0.25,"[0.3333333333333333,0.3333333333333333,0.25]",-0.004685515490465947,0.465847079448721,"[-0.004685515490465947,0.465847079448721]","[6.893682572107336e-16,0.01207805678751058,6.893682572107336e-16,0.9879219432124879]",3
97,6f168bc8-c816-a359-ba88-da8c663d,0.5,0.7142857142857143,0.125,"[0.5,0.7142857142857143,0.125]",-0.14914558563228675,0.8569188056667459,"[-0.14914558563228675,0.8569188056667459]","[2.830235751271545e-10,0.2634617346533106,2.5752354943083394e-16,0.7365382650636656]",3
98,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.3333333333333333,1.0,0.5,"[0.3333333333333333,1.0,0.5]",0.2742160387645971,1.1174746152164579,"[0.2742160387645971,1.1174746152164579]","[0.0007383782180887038,0.9728841388499999,4.060982269243676e-16,0.026377482931911063]",1
99,6f99bc0c-a871-5dd6-80cb-22296ada,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,"[-0.5402240115038325,1.2810683788796473]","[0.9673377968185414,1.7273944041941692e-09,7.665183915946364e-17,0.032662201454064]",0
100,70eacff4-a340-e4fd-746a-807b58c3,0.3333333333333333,1.0,0.16666666666666666,"[0.3333333333333333,1.0,0.16666666666666666]",0.040363832083515044,1.0657088998980064,"[0.040363832083515044,1.0657088998980064]","[0.7024094211206172,0.1808141790778165,1.8751948832475578e-16,0.11677639980156616]",0
101,74105285-3bd1-71b2-bb2b-df56e6f7,0.5,1.0,0.25,"[0.5,1.0,0.25]",-0.01708855130791606,1.1389609128878357,"[-0.01708855130791606,1.1389609128878357]","[0.8413440532890826,0.03030951185184973,2.2231271051386213e-16,0.12834643485906747]",0
102,74df8aff-e884-bc0d-7710-a23afc0d,1.0,0.75,0.0,"[1.0,0.75,0.0]",-0.5790411612204267,1.0512671604000605,"[-0.5790411612204267,1.0512671604000605]","[5.635392893922039e-08,2.1578745675310096e-05,9.41032715292832e-16,0.9999783649003948]",3
103,7550652e-a184-e590-1205-03d91e86,0.2,1.0,1.0,"[0.2,1.0,1.0]",0.7177266968355814,1.1468747208659615,"[0.7177266968355814,1.1468747208659615]","[2.2957538319434913e-23,2.4755241995204563e-08,0.9999999752427708,1.9872263978159396e-12]",2
104,755f4b52-e48e-eda7-42c0-2dabd3cf,0.19999999999999998,0.6,0.3333333333333333,"[0.19999999999999998,0.6,0.3333333333333333]",0.18791484392686644,0.6756613406617198,"[0.18791484392686644,0.6756613406617198]","[6.059159900840099e-15,0.6286473640599828,5.594417543221247e-16,0.37135263594001067]",1
105,75bece44-7ed0-9de1-f411-854abe3b,0.3333333333333333,0.6666666666666666,0.5,"[0.3333333333333333,0.6666666666666666,0.5]",0.22245983914247136,0.8110729905770087,"[0.22245983914247136,0.8110729905770087]","[3.252066956886634e-06,0.9277786324448046,1.7192799313213866e-16,0.07221811548823824]",1
106,77d5ac07-0cfc-ac01-e741-58dae777,0.2,0.2857142857142857,0.0,"[0.2,0.2857142857142857,0.0]",-0.09473606525507702,0.3350026649689306,"[-0.09473606525507702,0.3350026649689306]","[9.635099763549762e-16,0.0003460994440255509,9.635099763549762e-16,0.9996539005559725]",3
107,78928b9d-af19-1353-e439-c5b1d36f,1.0,0.5,0.2,"[1.0,0.5,0.2]",-0.47754698692837183,0.8525253711115446,"[-0.47754698692837183,0.8525253711115446]","[4.302094622370811e-16,0.00390461277436475,4.302058355402461e-16,0.9960953872256345]",3
108,78f08216-f3b9-62f6-7676-e8f9b3e2,0.33333333333333337,0.5,0.2,"[0.33333333333333337,0.5,0.2]",-0.013885246681565405,0.6112830344706778,"[-0.013885246681565405,0.6112830344706778]","[4.0389221767916075e-16,0.17902481191879566,4.038922176788872e-16,0.8209751880812035]",3
109,7b7820c3-5040-cdf4-4448-bacd9426,1.0,0.625,0.1111111111111111,"[1.0,0.625,0.1111111111111111]",-0.5204990005183633,0.9536217895997509,"[-0.5204990005183633,0.9536217895997509]","[1.917212405473935e-13,0.0004971746547412409,5.752474783552331e-16,0.9995028253450665]",3
110,7c6856f2-bacb-4be2-61d0-ba4bf284,0.25,0.75,0.8,"[0.25,0.75,0.8]",0.5038235925918275,0.9041072484433689,"[0.5038235925918275,0.9041072484433689]","[0.0011932122403105524,0.9955055232799089,2.525065856938925e-16,0.0033012644797801916]",1
111,7d0acedd-f795-6e39-b508-3eea42ac,0.14285714285714285,0.8333333333333334,0.7142857142857143,"[0.14285714285714285,0.8333333333333334,0.7142857142857143]",0.5311462833190317,0.9286253808469187,"[0.5311462833190317,0.9286253808469187]","[0.00041774543731286937,0.9975359953154984,2.581497063963997e-16,0.002046259247188398]",1
112,80e6c3aa-f56c-4679-d623-79d6fd2d,0.25,0.3333333333333333,0.25,"[0.25,0.3333333333333333,0.25]",0.05327220204038485,0.4356917873686127,"[0.05327220204038485,0.4356917873686127]","[9.632120301181814e-16,0.005815327303623417,9.632120301181814e-16,0.9941846726963747]",3
113,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.5,0.9166666666666666,0.07692307692307693,"[0.5,0.9166666666666666,0.07692307692307693]",-0.15145086237477856,1.035482154543393,"[-0.15145086237477856,1.035482154543393]","[0.18044827949493616,0.07097271589822493,4.4093100698351197e-16,0.7485790046068385]",3
114,8a2e2082-7444-5533-6931-1b05fd88,0.5,0.8333333333333334,0.14285714285714285,"[0.5,0.8333333333333334,0.14285714285714285]",-0.11813343183789816,0.9691211206443233,"[-0.11813343183789816,0.9691211206443233]","[0.00218910354157405,0.2389487640376269,3.8392707300503846e-16,0.7588621324207987]",3
115,8a68d73e-17f5-4571-ef15-e1d03878,0.5,1.0,0.1,"[0.5,1.0,0.1]",-0.12232204431440298,1.1156663409945327,"[-0.12232204431440298,1.1156663409945327]","[0.9054889380215718,0.004474644840210855,8.517468363061206e-17,0.09003641713821742]",0
116,8a6d88da-00af-01eb-e85b-db817e28,0.3333333333333333,0.5714285714285714,0.25,"[0.3333333333333333,0.5714285714285714,0.25]",0.032283198525338175,0.6847053827626132,"[0.032283198525338175,0.6847053827626132]","[3.1938318487817113e-16,0.4448395220642724,3.1886065685340754e-16,0.555160477935727]",3
117,8ae29d55-64a1-1cf2-962b-4a35e380,0.25,0.5555555555555556,0.1,"[0.25,0.5555555555555556,0.1]",-0.017457157884684882,0.6166649652349422,"[-0.017457157884684882,0.6166649652349422]","[3.9130186028100855e-16,0.18873351973352706,3.9130186028022423e-16,0.8112664802664721]",3
118,8c7bdf99-8cda-02c4-7ccf-ad45ef8a,0.5,0.9166666666666666,0.0,"[0.5,0.9166666666666666,0.0]",-0.20541675622425903,1.023536220239135,"[-0.20541675622425903,1.023536220239135]","[0.022509139551469853,0.041542390512601134,4.650179442251982e-16,0.9359484699359285]",3
119,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]",-0.11452697075836692,1.1173918648384809,"[-0.11452697075836692,1.1173918648384809]","[0.9089672349454042,0.004811392813774998,8.466984218487108e-17,0.08622137224082066]",0
120,8f38fcd5-8798-9850-2359-5268418e,0.25,1.0,0.125,"[0.25,1.0,0.125]",0.0690900237792306,1.0290828934030913,"[0.0690900237792306,1.0290828934030913]","[0.4467016305301725,0.4223428692237561,2.1054786563013105e-16,0.1309555002460712]",0
121,9187a2a4-6ffb-f4f5-f012-df8a1141,0.25,1.0,0.75,"[0.25,1.0,0.75]",0.5075629113062594,1.126143609625188,"[0.5075629113062594,1.126143609625188]","[5.00717251570778e-10,0.9989234374412347,3.293027996614651e-16,0.0010765620580477666]",1
122,92d86eda-129e-0d8c-0a73-835acef9,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,"[-0.5402240115038325,1.2810683788796473]","[0.9673377968185414,1.7273944041941692e-09,7.665183915946364e-17,0.032662201454064]",0
123,9627fef7-14c0-4a88-0954-9cf43b68,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]",-0.11452697075836692,1.1173918648384809,"[-0.11452697075836692,1.1173918648384809]","[0.9089672349454042,0.004811392813774998,8.466984218487108e-17,0.08622137224082066]",0
124,97372a43-0a6d-3145-e63f-0202242e,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]",-0.10660532275146203,0.9421785092745536,"[-0.10660532275146203,0.9421785092745536]","[0.0001980435169572411,0.3091664007284956,3.325122679352247e-16,0.6906355557545468]",3
125,97f93288-c344-0f1f-19c0-14aff5aa,0.14285714285714288,0.75,0.6666666666666666,"[0.14285714285714288,0.75,0.6666666666666666]",0.4847997753162028,0.8446298724987062,"[0.4847997753162028,0.8446298724987062]","[0.0010650057832741126,0.9908957237545497,3.735665843100325e-16,0.008039270462175837]",1
126,98599cc0-703a-b3be-34dc-7bcf7e6a,1.0,1.0,0.125,"[1.0,1.0,0.125]",-0.4525294339984267,1.3004805221240665,"[-0.4525294339984267,1.3004805221240665]","[0.9668666632823362,8.714929420009489e-09,7.112722313304645e-17,0.03313332800273427]",0
127,987749e2-fc0f-96db-2aa7-7df33e6d,0.5,0.3333333333333333,0.5,"[0.5,0.3333333333333333,0.5]",0.05478820445864396,0.5649819500977763,"[0.05478820445864396,0.5649819500977763]","[6.27099773145418e-16,0.11298372962587684,6.270997731454169e-16,0.8870162703741219]",3
128,991dbd0d-8c68-1ed6-f469-0348585f,0.14285714285714285,1.0,0.8571428571428571,"[0.14285714285714285,1.0,0.8571428571428571]",0.6572467574219869,1.1040114997316937,"[0.6572467574219869,1.1040114997316937]","[2.1255625824312583e-13,0.9998191318581042,5.037003121323899e-16,0.00018086814168271424]",1
129,9946a658-3dc0-f680-6e04-89182b0f,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]",-0.10660532275146203,0.9421785092745536,"[-0.10660532275146203,0.9421785092745536]","[0.0001980435169572411,0.3091664007284956,3.325122679352247e-16,0.6906355557545468]",3
130,999f9f91-e880-70f1-00d3-e8994609,0.2,0.8571428571428571,0.375,"[0.2,0.8571428571428571,0.375]",0.25707258089907015,0.9184990226555297,"[0.25707258089907015,0.9184990226555297]","[0.008891040985382948,0.9654950868365587,1.1635396582518665e-16,0.025613872178058175]",1
