,users,catchingUpRatio,order,freq,ordinary-late,pcaInput,_1,_2,features,probability,prediction
50,6c86b1d0-fd95-c414-78d2-9495251b,0.2,0.75,0.8,ordinary,"[0.2,0.75,0.8]",0.2666726154469928,0.7089280290641192,"[0.2666726154469928,0.7089280290641192]","[9.236299329754648e-14,0.9999999999999073,3.474038028879368e-16]",1
51,6e25573c-8b7b-a2e7-a782-480ddb63,0.25,0.3333333333333333,0.25,ordinary,"[0.25,0.3333333333333333,0.25]",-0.07387098726931918,0.32142123418664503,"[-0.07387098726931918,0.32142123418664503]","[0.00014723830333595548,0.9998527616966629,1.0614639486559e-15]",1
52,6f168bc8-c816-a359-ba88-da8c663d,0.75,0.7142857142857143,0.125,ordinary,"[0.75,0.7142857142857143,0.125]",-0.5540954207529696,0.7111136698167905,"[-0.5540954207529696,0.7111136698167905]","[0.9193268965984683,0.08067310340153147,1.806860576246481e-16]",0
53,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.5,1.0,0.5,ordinary,"[0.5,1.0,0.5]",-0.1372399898628624,0.9757283617604632,"[-0.1372399898628624,0.9757283617604632]","[0.0002599810221489458,0.5069716854066254,0.49276833357122574]",1
54,70eacff4-a340-e4fd-746a-807b58c3,0.4166666666666667,1.0,0.16666666666666666,ordinary,"[0.4166666666666667,1.0,0.16666666666666666]",-0.23850796899890278,0.9924222080342218,"[-0.23850796899890278,0.9924222080342218]","[0.0001023266687327161,0.0033299559854791097,0.9965677173457882]",2
55,74105285-3bd1-71b2-bb2b-df56e6f7,0.5,1.0,0.25,ordinary,"[0.5,1.0,0.25]",-0.26663229298060115,0.988600654967379,"[-0.26663229298060115,0.988600654967379]","[0.00020829943205250746,0.0026074319306650753,0.9971842686372825]",2
56,755f4b52-e48e-eda7-42c0-2dabd3cf,0.16666666666666666,0.6,0.3333333333333333,ordinary,"[0.16666666666666666,0.6,0.3333333333333333]",0.048916459864825776,0.5829699731586157,"[0.048916459864825776,0.5829699731586157]","[7.071738241647948e-08,0.9999999292826175,1.722317313985104e-16]",1
57,78928b9d-af19-1353-e439-c5b1d36f,0.8,0.5,0.2,ordinary,"[0.8,0.5,0.2]",-0.5647820606932134,0.49353543433566766,"[-0.5647820606932134,0.49353543433566766]","[0.9029844888091293,0.09701551119087064,1.5426823733425528e-16]",0
58,78f08216-f3b9-62f6-7676-e8f9b3e2,0.4,0.5,0.2,ordinary,"[0.4,0.5,0.2]",-0.22275762059267928,0.4912832199254474,"[-0.22275762059267928,0.4912832199254474]","[0.009017987172912672,0.9909820128270871,2.2459204190284945e-16]",1
59,7b7820c3-5040-cdf4-4448-bacd9426,0.8888888888888888,0.625,0.1111111111111111,ordinary,"[0.8888888888888888,0.625,0.1111111111111111]",-0.6828553997928899,0.6234449518094766,"[-0.6828553997928899,0.6234449518094766]","[0.9521725067099304,0.04782749329006927,3.318234776494765e-16]",0
60,7c6856f2-bacb-4be2-61d0-ba4bf284,0.2,0.75,0.8,ordinary,"[0.2,0.75,0.8]",0.2666726154469928,0.7089280290641192,"[0.2666726154469928,0.7089280290641192]","[9.236299329754648e-14,0.9999999999999073,3.474038028879368e-16]",1
61,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.7692307692307693,0.9166666666666666,0.07692307692307693,ordinary,"[0.7692307692307693,0.9166666666666666,0.07692307692307693]",-0.5890458336833391,0.9158066827707141,"[-0.5890458336833391,0.9158066827707141]","[0.9847742706527984,0.015225729347201272,3.973849140478143e-16]",0
62,8a2e2082-7444-5533-6931-1b05fd88,0.5714285714285714,0.8333333333333334,0.14285714285714285,ordinary,"[0.5714285714285714,0.8333333333333334,0.14285714285714285]",-0.38841292238690106,0.8280765865071529,"[-0.38841292238690106,0.8280765865071529]","[0.5004723163350874,0.499527683664912,5.133404722235174e-16]",0
63,8a68d73e-17f5-4571-ef15-e1d03878,0.1,1.0,0.1,ordinary,"[0.1,1.0,0.1]",-0.00224323475071022,0.994071816481308,"[-0.00224323475071022,0.994071816481308]","[1.0997229530511858e-07,0.11634733359504285,0.8836525564326619]",2
64,8a6d88da-00af-01eb-e85b-db817e28,0.5,0.5714285714285714,0.25,ordinary,"[0.5,0.5714285714285714,0.25]",-0.2801348447065988,0.5606045063267279,"[-0.2801348447065988,0.5606045063267279]","[0.03903300669584833,0.9609669933041515,2.025253979431459e-16]",1
65,8ae29d55-64a1-1cf2-962b-4a35e380,0.5,0.5555555555555556,0.1,ordinary,"[0.5,0.5555555555555556,0.1]",-0.3582703210856123,0.5524761730419643,"[-0.3582703210856123,0.5524761730419643]","[0.23981499647113153,0.7601850035288682,2.342906119199454e-16]",1
66,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.4444444444444444,1.0,0.1111111111111111,ordinary,"[0.4444444444444444,1.0,0.1111111111111111]",-0.2910135113653818,0.995439121414246,"[-0.2910135113653818,0.995439121414246]","[0.0005378207621751186,0.0028412073362387913,0.996620971901586]",2
67,8f38fcd5-8798-9850-2359-5268418e,0.375,1.0,0.125,ordinary,"[0.375,1.0,0.125]",-0.2244458070080536,0.994332984567643,"[-0.2244458070080536,0.994332984567643]","[0.00010308752623995767,0.0055232555412399395,0.9943736569325201]",2
68,98599cc0-703a-b3be-34dc-7bcf7e6a,0.875,1.0,0.125,ordinary,"[0.875,1.0,0.125]",-0.6519763571337214,0.9971482525804183,"[-0.6519763571337214,0.9971482525804183]","[0.008203135235306754,2.980973729010343e-05,0.9917670550274031]",2
69,987749e2-fc0f-96db-2aa7-7df33e6d,0.5,0.3333333333333333,0.5,ordinary,"[0.5,0.3333333333333333,0.5]",-0.15824395921441425,0.3099565749861169,"[-0.15824395921441425,0.3099565749861169]","[0.0038532317997896793,0.9961467682002093,1.0381524546878271e-15]",1
70,9946a658-3dc0-f680-6e04-89182b0f,0.16666666666666666,0.8,0.16666666666666666,ordinary,"[0.16666666666666666,0.8,0.16666666666666666]",-0.03104388474153448,0.7912830379955301,"[-0.03104388474153448,0.7912830379955301]","[2.2954767216559703e-06,0.9999977045232782,1.567967197591889e-16]",1
71,999f9f91-e880-70f1-00d3-e8994609,0.125,0.8571428571428571,0.375,ordinary,"[0.125,0.8571428571428571,0.375]",0.11421092059718647,0.8373876744741224,"[0.11421092059718647,0.8373876744741224]","[1.0213128665312024e-09,0.999999998978687,2.1561444347069771e-16]",1
72,99d9bce0-1f7d-da02-6d84-afe0122e,0.7142857142857143,0.6666666666666666,0.14285714285714285,ordinary,"[0.7142857142857143,0.6666666666666666,0.14285714285714285]",-0.5158155004749798,0.6624380021029307,"[-0.5158155004749798,0.6624380021029307]","[0.8575319212125518,0.14246807878744808,1.677131263854354e-16]",0
