,users,followingRatio,order,freq,pcaInput,_1,_2,prediction
60,3e4346e0-6285-8776-f373-101eac22,0.2,1.0,1.0,"[0.2,1.0,1.0]",0.7177266968355814,1.1468747208659615,2
61,3e713aeb-dcb2-d6a8-962f-635df3e8,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,1
62,3fc2e2fe-697a-3255-1a17-4204819d,0.25,0.7142857142857143,0.5,"[0.25,0.7142857142857143,0.5]",0.287811299476483,0.8246893591596788,0
63,404bc704-6703-c3c0-815e-55c756c5,0.125,0.8571428571428571,0.625,"[0.125,0.8571428571428571,0.625]",0.4846236816876474,0.9301835462722708,2
64,4196e8ee-e405-a1e1-4a7f-7d9149a5,1.0,1.0,0.25,"[1.0,1.0,0.25]",-0.36483485649302094,1.319892665368486,1
65,42779e7e-90bc-7eac-5aa8-a9874f90,0.14285714285714285,1.0,0.3636363636363637,"[0.14285714285714285,1.0,0.3636363636363637]",0.31102400986817713,1.0273713497797008,2
66,440d90ef-c7d7-0530-608e-8c0fc440,0.19999999999999998,1.0,0.7142857142857143,"[0.19999999999999998,1.0,0.7142857142857143]",0.5172819482517969,1.1025041077358604,2
67,459f5319-edaf-cd53-126d-fdfb12a5,0.25,1.0,1.0,"[0.25,1.0,1.0]",0.682952066317071,1.1649678961140266,2
68,45d78fe4-7d30-3b18-371e-57bb06c7,1.0,1.0,0.1111111111111111,"[1.0,1.0,0.1111111111111111]",-0.4622732759434718,1.298323617319131,1
69,4641102c-f3d3-3878-6d00-1c49a28c,0.25,0.7,0.2727272727272727,"[0.25,0.7,0.2727272727272727]",0.1261484902620697,0.776263055061901,0
70,4a97a9b2-74fe-c9f3-625f-0176bddf,0.19999999999999998,0.8,0.3333333333333333,"[0.19999999999999998,0.8,0.3333333333333333]",0.2189685637001419,0.8595023154453894,0
71,4b21d918-4ac0-0787-3094-37c9432c,0.3333333333333333,0.6,0.2727272727272727,"[0.3333333333333333,0.6,0.2727272727272727]",0.05266391284458116,0.7144978597501747,0
72,4bd540f6-e34d-4592-7680-b2735389,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]",0.7409097838479218,1.1348126040339184,2
73,4c4ac589-35f5-76e3-d0a3-fedab6c6,0.16666666666666666,0.7142857142857143,0.5,"[0.16666666666666666,0.7142857142857143,0.5]",0.34576901700733376,0.7945340670795705,2
74,4cc576c8-f218-94be-fef3-4b6fd86e,0.16666666666666666,0.8333333333333334,0.3076923076923077,"[0.16666666666666666,0.8333333333333334,0.3076923076923077]",0.22933863939153465,0.8740983829758715,0
75,4d0232bc-202c-ee3a-e58c-e543848c,0.16666666666666669,1.0,0.7142857142857143,"[0.16666666666666669,1.0,0.7142857142857143]",0.5404650352641371,1.090441990903817,2
76,4debb215-7398-77ba-2243-94adbd31,0.3333333333333333,1.0,0.1111111111111111,"[0.3333333333333333,1.0,0.1111111111111111]",0.0013884643033347105,1.0570812806782643,0
77,4f3771bf-0850-3813-5de9-d0592e66,1.0,0.75,0.0,"[1.0,0.75,0.0]",-0.5790411612204267,1.0512671604000605,1
78,502b50b6-08fa-b922-9bb6-dbd4d848,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,1
79,53cb26b0-7222-8eb4-ef0d-29e7a801,1.0,0.25,0.2,"[1.0,0.25,0.2]",-0.5163641366449662,0.6227241526319578,3
80,5409088d-b542-9cac-7fac-9ab00271,0.3333333333333333,0.7272727272727273,0.25,"[0.3333333333333333,0.7272727272727273,0.25]",0.05648090224477359,0.8279580903862518,0
81,5414140f-2888-40b9-e1e2-7984f327,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,1
82,54e1c86d-b289-f693-e3a3-5d393778,0.19999999999999998,0.8,0.8333333333333334,"[0.19999999999999998,0.8,0.8333333333333334]",0.569746873721765,0.9371508884230665,2
83,554558f4-55fd-07df-ddb3-309239ad,0.3333333333333333,1.0,0.25,"[0.3333333333333333,1.0,0.25]",0.09882688375378557,1.0786503287276192,0
84,56a4a9a0-7ab4-0a76-0621-b118321b,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,1
85,57b97824-05f2-21af-72f1-95f7d697,0.3333333333333333,0.5714285714285714,0.125,"[0.3333333333333333,0.5714285714285714,0.125]",-0.055411378980067594,0.6652932395181939,3
86,5bfa22fd-175f-02d2-c446-36369a81,0.25,0.1,0.0,"[0.25,0.1,0.0]",-0.15834629270591472,0.18238636363215976,3
87,5d557ed3-ce5e-24e4-a66e-aa966d6c,0.3333333333333333,0.6666666666666666,0.5,"[0.3333333333333333,0.6666666666666666,0.5]",0.22245983914247136,0.8110729905770087,0
88,5e97ad83-2b2c-529e-f831-deac0066,0.5,0.5,0.2,"[0.5,0.5,0.2]",-0.129800681743267,0.6715936186308945,3
89,5fad3306-616d-9b57-3411-75efa34d,0.3333333333333333,0.6,0.3333333333333333,"[0.3333333333333333,0.6,0.3333333333333333]",0.09518249587750516,0.7239098079898931,0
90,600fadb1-9f64-3bf4-b14c-378c45ae,0.125,0.9,0.4545454545454545,"[0.125,0.9,0.4545454545454545]",0.3716945354303933,0.9431069364445633,2
91,6408c27b-ab13-d145-5b44-24f30202,1.0,1.0,0.25,"[1.0,1.0,0.25]",-0.36483485649302094,1.319892665368486,1
92,6613f3e0-2e08-24f1-52ba-bfab8807,1.0,0.125,0.1111111111111111,"[1.0,0.125,0.1111111111111111]",-0.5981332999515518,0.49401935264057734,3
93,6809fd15-56b5-3424-e33d-88eb107c,1.0,0.25,0.2,"[1.0,0.25,0.2]",-0.5163641366449662,0.6227241526319578,3
94,6a9b69a1-5f2e-6aea-63d9-0e9d77c1,0.16666666666666669,1.0,0.8571428571428571,"[0.16666666666666669,1.0,0.8571428571428571]",0.6406874095560295,1.1126272974688676,2
95,6c86b1d0-fd95-c414-78d2-9495251b,0.25,0.75,0.8,"[0.25,0.75,0.8]",0.5038235925918275,0.9041072484433689,2
96,6e25573c-8b7b-a2e7-a782-480ddb63,0.3333333333333333,0.3333333333333333,0.25,"[0.3333333333333333,0.3333333333333333,0.25]",-0.004685515490465947,0.465847079448721,3
97,6f168bc8-c816-a359-ba88-da8c663d,0.5,0.7142857142857143,0.125,"[0.5,0.7142857142857143,0.125]",-0.14914558563228675,0.8569188056667459,0
98,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.3333333333333333,1.0,0.5,"[0.3333333333333333,1.0,0.5]",0.2742160387645971,1.1174746152164579,2
99,6f99bc0c-a871-5dd6-80cb-22296ada,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,1
100,70eacff4-a340-e4fd-746a-807b58c3,0.3333333333333333,1.0,0.16666666666666666,"[0.3333333333333333,1.0,0.16666666666666666]",0.040363832083515044,1.0657088998980064,0
101,74105285-3bd1-71b2-bb2b-df56e6f7,0.5,1.0,0.25,"[0.5,1.0,0.25]",-0.01708855130791606,1.1389609128878357,0
102,74df8aff-e884-bc0d-7710-a23afc0d,1.0,0.75,0.0,"[1.0,0.75,0.0]",-0.5790411612204267,1.0512671604000605,1
103,7550652e-a184-e590-1205-03d91e86,0.2,1.0,1.0,"[0.2,1.0,1.0]",0.7177266968355814,1.1468747208659615,2
104,755f4b52-e48e-eda7-42c0-2dabd3cf,0.19999999999999998,0.6,0.3333333333333333,"[0.19999999999999998,0.6,0.3333333333333333]",0.18791484392686644,0.6756613406617198,0
105,75bece44-7ed0-9de1-f411-854abe3b,0.3333333333333333,0.6666666666666666,0.5,"[0.3333333333333333,0.6666666666666666,0.5]",0.22245983914247136,0.8110729905770087,0
106,77d5ac07-0cfc-ac01-e741-58dae777,0.2,0.2857142857142857,0.0,"[0.2,0.2857142857142857,0.0]",-0.09473606525507702,0.3350026649689306,3
107,78928b9d-af19-1353-e439-c5b1d36f,1.0,0.5,0.2,"[1.0,0.5,0.2]",-0.47754698692837183,0.8525253711115446,1
108,78f08216-f3b9-62f6-7676-e8f9b3e2,0.33333333333333337,0.5,0.2,"[0.33333333333333337,0.5,0.2]",-0.013885246681565405,0.6112830344706778,3
109,7b7820c3-5040-cdf4-4448-bacd9426,1.0,0.625,0.1111111111111111,"[1.0,0.625,0.1111111111111111]",-0.5204990005183633,0.9536217895997509,1
110,7c6856f2-bacb-4be2-61d0-ba4bf284,0.25,0.75,0.8,"[0.25,0.75,0.8]",0.5038235925918275,0.9041072484433689,2
111,7d0acedd-f795-6e39-b508-3eea42ac,0.14285714285714285,0.8333333333333334,0.7142857142857143,"[0.14285714285714285,0.8333333333333334,0.7142857142857143]",0.5311462833190317,0.9286253808469187,2
112,80e6c3aa-f56c-4679-d623-79d6fd2d,0.25,0.3333333333333333,0.25,"[0.25,0.3333333333333333,0.25]",0.05327220204038485,0.4356917873686127,3
113,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.5,0.9166666666666666,0.07692307692307693,"[0.5,0.9166666666666666,0.07692307692307693]",-0.15145086237477856,1.035482154543393,0
114,8a2e2082-7444-5533-6931-1b05fd88,0.5,0.8333333333333334,0.14285714285714285,"[0.5,0.8333333333333334,0.14285714285714285]",-0.11813343183789816,0.9691211206443233,0
115,8a68d73e-17f5-4571-ef15-e1d03878,0.5,1.0,0.1,"[0.5,1.0,0.1]",-0.12232204431440298,1.1156663409945327,0
116,8a6d88da-00af-01eb-e85b-db817e28,0.3333333333333333,0.5714285714285714,0.25,"[0.3333333333333333,0.5714285714285714,0.25]",0.032283198525338175,0.6847053827626132,0
117,8ae29d55-64a1-1cf2-962b-4a35e380,0.25,0.5555555555555556,0.1,"[0.25,0.5555555555555556,0.1]",-0.017457157884684882,0.6166649652349422,3
118,8c7bdf99-8cda-02c4-7ccf-ad45ef8a,0.5,0.9166666666666666,0.0,"[0.5,0.9166666666666666,0.0]",-0.20541675622425903,1.023536220239135,0
119,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]",-0.11452697075836692,1.1173918648384809,0
120,8f38fcd5-8798-9850-2359-5268418e,0.25,1.0,0.125,"[0.25,1.0,0.125]",0.0690900237792306,1.0290828934030913,0
121,9187a2a4-6ffb-f4f5-f012-df8a1141,0.25,1.0,0.75,"[0.25,1.0,0.75]",0.5075629113062594,1.126143609625188,2
122,92d86eda-129e-0d8c-0a73-835acef9,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,1
123,9627fef7-14c0-4a88-0954-9cf43b68,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]",-0.11452697075836692,1.1173918648384809,0
124,97372a43-0a6d-3145-e63f-0202242e,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]",-0.10660532275146203,0.9421785092745536,0
125,97f93288-c344-0f1f-19c0-14aff5aa,0.14285714285714288,0.75,0.6666666666666666,"[0.14285714285714288,0.75,0.6666666666666666]",0.4847997753162028,0.8446298724987062,2
126,98599cc0-703a-b3be-34dc-7bcf7e6a,1.0,1.0,0.125,"[1.0,1.0,0.125]",-0.4525294339984267,1.3004805221240665,1
127,987749e2-fc0f-96db-2aa7-7df33e6d,0.5,0.3333333333333333,0.5,"[0.5,0.3333333333333333,0.5]",0.05478820445864396,0.5649819500977763,3
128,991dbd0d-8c68-1ed6-f469-0348585f,0.14285714285714285,1.0,0.8571428571428571,"[0.14285714285714285,1.0,0.8571428571428571]",0.6572467574219869,1.1040114997316937,2
129,9946a658-3dc0-f680-6e04-89182b0f,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]",-0.10660532275146203,0.9421785092745536,0
130,999f9f91-e880-70f1-00d3-e8994609,0.2,0.8571428571428571,0.375,"[0.2,0.8571428571428571,0.375]",0.25707258089907015,0.9184990226555297,0
131,99d9bce0-1f7d-da02-6d84-afe0122e,0.5,0.6666666666666666,0.14285714285714285,"[0.5,0.6666666666666666,0.14285714285714285]",-0.14401153164896108,0.8159203083245987,0
132,9c5c43e2-3def-6e8f-844e-4ee72d08,0.2,1.0,0.0,"[0.2,1.0,0.0]",0.016170076792335314,0.9915775749106072,0
133,9cc2cc33-730e-86eb-e910-ff1ec6fd,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,1
134,9dfba79f-46d5-9b68-3a28-dff09283,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.1924777063187276,1.1001366263989971,0
135,9e184ea2-45e6-abdb-90a9-fb5b011b,0.19999999999999998,0.5454545454545454,0.16666666666666666,"[0.19999999999999998,0.5454545454545454,0.16666666666666666]",0.06251954428452303,0.5996400353342205,3
136,a070cc15-8fb3-b7eb-834d-d191a652,0.5,0.6666666666666666,0.25,"[0.5,0.6666666666666666,0.25]",-0.06884475093004183,0.8325592882483868,0
137,a134cb86-69ed-3ceb-ab8b-42799b5f,0.5,0.5,0.14285714285714285,"[0.5,0.5,0.14285714285714285]",-0.16988963146002395,0.6627194960048743,3
138,a1ac05b8-d131-07d0-f419-28c0d19a,0.5,0.08333333333333333,0.15384615384615385,"[0.5,0.08333333333333333,0.15384615384615385]",-0.22687546758061244,0.2814240272490284,3
139,a1b9f7ef-402c-6b05-11c1-33d65f47,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,1
140,a4793f2a-58de-2b33-168f-32424641,1.0,0.6666666666666666,0.0,"[1.0,0.6666666666666666,0.0]",-0.5919802111259582,0.9746667542401981,1
141,a55e8048-fa92-f072-72e3-bbf2ba61,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]",0.7409097838479218,1.1348126040339184,2
142,a7010942-2bf9-c022-3897-796a718f,0.5,0.75,0.2,"[0.5,0.75,0.2]",-0.09098353202667267,0.9013948371104813,0
143,a898d118-8b18-a02c-ae58-2a774d5f,0.5,0.3333333333333333,0.14285714285714285,"[0.5,0.3333333333333333,0.14285714285714285]",-0.19576773127108682,0.5095186836851497,3
144,a932ede5-1443-cb58-2838-6a6efc0a,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]",0.7409097838479218,1.1348126040339184,2
145,a96e9db0-5940-66d7-4a98-2379b34d,0.33333333333333337,0.75,0.2,"[0.33333333333333337,0.75,0.2]",0.02493190303502893,0.8410842529502646,0
146,a98a0de3-d8ed-675c-b2d4-ac776c7b,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]",0.7409097838479218,1.1348126040339184,2
147,a997f5a7-10f2-8566-1c1d-559b423c,0.3333333333333333,1.0,0.15384615384615385,"[0.3333333333333333,1.0,0.15384615384615385]",0.031369516441934975,1.0637179108472967,0
148,abcc36e1-adfa-f564-04d4-d632273a,0.25,0.8,0.3333333333333333,"[0.25,0.8,0.3333333333333333]",0.1841939331816314,0.8775954906934542,0
149,abda0840-539e-d7ad-7f3c-e3005350,0.25,0.6666666666666666,0.5714285714285714,"[0.25,0.6666666666666666,0.5714285714285714]",0.3305287438192683,0.7920103517794256,2
150,abe4e05a-6e7f-9b91-6fc2-255d8ca8,0.5,0.6666666666666666,0.0,"[0.5,0.6666666666666666,0.0]",-0.24423390594085337,0.7937350017595481,3
151,ad50ec3a-b5fa-441c-dff6-68962309,1.0,0.0,0.25,"[1.0,0.0,0.25]",-0.5201034553593982,0.4006877914501387,3
152,af82af91-5c05-62ed-d5f4-ab452057,0.5,1.0,0.125,"[0.5,1.0,0.125]",-0.10478312881332183,1.1195487696434163,0
153,b203a259-8fca-f544-f793-7196165c,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5402240115038325,1.2810683788796473,1
154,b341bfef-bd17-e48f-e3c6-71e45a3b,1.0,0.42857142857142855,0.125,"[1.0,0.42857142857142855,0.125]",-0.5412543476363566,0.7752205941707253,3
155,b3ed71c3-f69d-be41-8e55-61063ba5,1.0,1.0,0.25,"[1.0,1.0,0.25]",-0.36483485649302094,1.319892665368486,1
156,b4317fab-f533-bf46-11da-30745ab3,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.1924777063187276,1.1001366263989971,0
157,b51ab28b-c73d-4a8a-b819-1193d14b,0.14285714285714285,0.9,0.5454545454545454,"[0.14285714285714285,0.9,0.5454545454545454]",0.4230528990803114,0.9636867071070213,2
158,bbed801c-180e-99dc-7c6b-4a6ce07e,0.25,1.0,0.75,"[0.25,1.0,0.75]",0.5075629113062594,1.126143609625188,2
159,bc165eba-99d1-fcf2-3c18-7b8ddbe3,0.3333333333333333,0.125,0.0,"[0.3333333333333333,0.125,0.0]",-0.21242229526510606,0.23552177756022674,3
160,bc59fb83-de20-c8dc-0046-06b5a884,1.0,1.0,0.16666666666666666,"[1.0,1.0,0.16666666666666666]",-0.4232979081632915,1.3069512365388731,1
161,bde2c3b9-096f-3106-3105-39e3c690,0.3333333333333333,0.875,0.0,"[0.3333333333333333,0.875,0.0]",-0.09597084611532314,0.9249254329989871,0
162,be7e4626-8ea8-e4e7-bd98-df4d6b7e,0.33333333333333337,0.75,0.4,"[0.33333333333333337,0.75,0.4]",0.16524322704367816,0.8721436821413355,0
163,be8f96e0-decb-0d0f-f5a0-da9a731a,0.2,1.0,1.0,"[0.2,1.0,1.0]",0.7177266968355814,1.1468747208659615,2
164,bf2d4ca4-7b76-c83f-c25b-69db4d40,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.1924777063187276,1.1001366263989971,0
165,c0a279eb-433f-7d20-4fe4-30c7bf1d,1.0,0.3333333333333333,0.0,"[1.0,0.3333333333333333,0.0]",-0.643736410748084,0.6682651296007491,3
166,c0e4f1b6-286e-9a62-9b55-08b882ec,0.1,1.0,0.2307692307692308,"[0.1,1.0,0.2307692307692308]",0.24761701937779773,0.9912290273272513,0
167,c0f2c451-9f22-3dc5-b0ab-d6747910,1.0,1.0,0.1,"[1.0,1.0,0.1]",-0.4700683494995079,1.2965980934751828,1
