,users,catchingUpRatio,order,freq,ordinary-late,pcaInput,_1,_2,features,probability,prediction
36,269144fa-ef0e-c81e-52ff-df9a348a,0.6923076923076923,0.8333333333333334,0.2307692307692308,ordinary,"[0.6923076923076923,0.8333333333333334,0.2307692307692308]",-0.09767148701941819,-0.8481530214017231,"[-0.09767148701941819,-0.8481530214017231]","[0.0003873656151246091,1.1895338915163228e-16,1.1895338915163228e-16,0.9996126343848751]",3
37,270174bf-baf8-aab4-48e3-139fcf47,0.0,0.3333333333333333,0.0,ordinary,"[0.0,0.3333333333333333,0.0]",0.09323204767158147,-0.08051244457888998,"[0.09323204767158147,-0.08051244457888998]","[1.0400002993117848e-17,0.9999855518285521,1.2197800164415414e-11,1.4448159250086848e-05]",1
38,27080783-250a-3521-f816-6e7b29cf,0.0,1.0,1.0,ordinary,"[0.0,1.0,1.0]",0.9393105223246565,-0.8964477766693052,"[0.9393105223246565,-0.8964477766693052]","[0.0004318058373639979,3.0386744889995165e-18,0.9995681940639001,9.873587459958702e-11]",2
39,2c1d08f2-a1ba-6915-db46-1a7721b9,0.0,1.0,0.0,ordinary,"[0.0,1.0,0.0]",0.27969614301474444,-0.24153733373666997,"[0.27969614301474444,-0.24153733373666997]","[4.782598513843986e-18,0.9988965470606695,9.359325292130502e-09,0.0011034435800051112]",1
40,2ee1d86b-74ed-47f3-5733-61cc4821,0.0,1.0,0.0,ordinary,"[0.0,1.0,0.0]",0.27969614301474444,-0.24153733373666997,"[0.27969614301474444,-0.24153733373666997]","[4.782598513843986e-18,0.9988965470606695,9.359325292130502e-09,0.0011034435800051112]",1
41,2f7f0e40-1234-75db-2bcf-bdfbdfbc,0.0,1.0,1.0,ordinary,"[0.0,1.0,1.0]",0.9393105223246565,-0.8964477766693052,"[0.9393105223246565,-0.8964477766693052]","[0.0004318058373639979,3.0386744889995165e-18,0.9995681940639001,9.873587459958702e-11]",2
42,31a88be4-13ad-06c2-119c-3551a490,0.2,1.0,0.1,ordinary,"[0.2,1.0,0.1]",0.2061328249788785,-0.4502417891546128,"[0.2061328249788785,-0.4502417891546128]","[3.3643900935920886e-16,3.3643900935869447e-16,3.3643900935869447e-16,0.999999999999999]",3
43,3244a4c0-3f85-3017-5694-2f5647cb,0.0,0.8333333333333334,0.8571428571428571,ordinary,"[0.0,0.8333333333333334,0.8571428571428571]",0.7984638728731641,-0.762632919675198,"[0.7984638728731641,-0.762632919675198]","[0.0005670239119504896,1.0756713021541542e-17,0.9994319288637883,1.047224261208461e-06]",2
44,3447bacb-f54d-55c2-592f-3a3ff765,0.75,1.0,0.25,ordinary,"[0.75,1.0,0.25]",-0.07861809703349182,-0.9423152361873762,"[-0.07861809703349182,-0.9423152361873762]","[0.0004508489025471059,2.4506761308775565e-16,2.4506761308775565e-16,0.9995491510974525]",3
45,34a3d1d8-74eb-8a4e-0506-b9ca1551,0.0,1.0,0.25,ordinary,"[0.0,1.0,0.25]",0.44459973784222245,-0.40526494446982875,"[0.44459973784222245,-0.40526494446982875]","[9.170237321683232e-17,0.9138948589776645,0.001564015506277109,0.0845411255160585]",1
46,35813a40-7aa6-5336-237b-c93f1759,0.875,0.8571428571428571,0.0,ordinary,"[0.875,0.8571428571428571,0.0]",-0.3706812561995047,-0.8335906740161891,"[-0.3706812561995047,-0.8335906740161891]","[1.3982332964676206e-07,2.66642011087106e-16,2.66642011087106e-16,0.9999998601766699]",3
47,35ce5334-aefb-9a61-d1c3-7f01a776,0.875,1.0,0.125,ordinary,"[0.875,1.0,0.125]",-0.24827286692651648,-0.9499598127737214,"[-0.24827286692651648,-0.9499598127737214]","[2.9085560194130368e-06,1.9125176151637905e-16,1.9125176151637905e-16,0.9999970914439803]",3
48,35daa597-4591-5a82-57a9-1fba2635,0.0,1.0,0.75,ordinary,"[0.0,1.0,0.75]",0.7744069274971785,-0.7327201659361464,"[0.7744069274971785,-0.7327201659361464]","[2.7725890454895332e-05,3.3924099817906994e-16,0.9999707095477445,1.5645618003516855e-06]",2
49,367365a7-8d2a-3b00-f3e3-f877be3c,0.7142857142857143,0.8333333333333334,0.2857142857142857,ordinary,"[0.7142857142857143,0.8333333333333334,0.2857142857142857]",-0.07676132947127551,-0.8998748491589754,"[-0.07676132947127551,-0.8998748491589754]","[0.001116732647639188,1.7062190310365592e-16,1.7062190310365592e-16,0.9988832673523604]",3
50,3681eecc-7864-c1c1-0024-4d4234be,0.9,1.0,0.1,ordinary,"[0.9,1.0,0.1]",-0.2822038209051215,-0.9514887280909905,"[-0.2822038209051215,-0.9514887280909905]","[1.0174904037774765e-06,2.007294628638179e-16,2.007294628638179e-16,0.9999989825095958]",3
51,36a67ef1-5f22-7846-3f95-faec67c9,0.0,1.0,1.0,ordinary,"[0.0,1.0,1.0]",0.9393105223246565,-0.8964477766693052,"[0.9393105223246565,-0.8964477766693052]","[0.0004318058373639979,3.0386744889995165e-18,0.9995681940639001,9.873587459958702e-11]",2
52,37ada581-75c2-560e-2eb3-3db3a231,0.8,0.5,0.2,ordinary,"[0.8,0.5,0.2]",-0.28632807649807396,-0.8246043999535793,"[-0.28632807649807396,-0.8246043999535793]","[1.0997320807906667e-06,1.6179507003528586e-16,1.6179507003528586e-16,0.9999989002679189]",3
53,37d73652-37e1-cc5f-6c84-3b9a528c,0.16666666666666666,0.8,0.8333333333333334,ordinary,"[0.16666666666666666,0.8,0.8333333333333334]",0.6571649338643414,-0.8583330787037647,"[0.6571649338643414,-0.8583330787037647]","[0.9999275378486012,1.8473486176073925e-16,1.8473486176073925e-16,7.246215139830032e-05]",0
54,380773a6-f975-22c8-187e-e40fe702,0.25,0.6666666666666666,0.75,ordinary,"[0.25,0.6666666666666666,0.75]",0.5067689348670256,-0.8312244852631056,"[0.5067689348670256,-0.8312244852631056]","[0.9962729316329989,1.9348781619700207e-16,1.9348781619700207e-16,0.003727068367000698]",0
55,3be7d5a2-f78e-3472-e5ac-fa27ed08,0.0,0.4,0.0,ordinary,"[0.0,0.4,0.0]",0.11187845720589779,-0.09661493349466799,"[0.11187845720589779,-0.09661493349466799]","[7.775261052521248e-18,0.9999785412641797,1.2200149360479487e-09,2.1457515805324252e-05]",1
56,3c370e25-1bd5-c34b-ec40-31117752,0.75,0.3333333333333333,0.25,ordinary,"[0.75,0.3333333333333333,0.25]",-0.2650821923766548,-0.7812903470295962,"[-0.2650821923766548,-0.7812903470295962]","[1.9837562593205257e-07,1.600765106379584e-16,1.600765106379584e-16,0.9999998016243737]",3
57,3d524e1d-934c-6d53-022b-983c91c3,0.2,1.0,0.4,ordinary,"[0.2,1.0,0.4]",0.40401713877185214,-0.6467149220344034,"[0.40401713877185214,-0.6467149220344034]","[2.122361232276613e-07,9.9266452160653e-16,9.9266452160653e-16,0.9999997877638748]",3
58,3d7d0f75-dda5-644d-e527-018ff340,0.09090909090909091,0.7,0.09090909090909093,ordinary,"[0.09090909090909091,0.7,0.09090909090909093]",0.19233190006265077,-0.29371045166621734,"[0.19233190006265077,-0.29371045166621734]","[2.3631836331750654e-15,2.3631836331750654e-15,2.3631836331750654e-15,0.9999999999999929]",3
59,3dc06a27-afe4-b105-1f3c-997851c7,0.7272727272727273,0.7,0.18181818181818185,ordinary,"[0.7272727272727273,0.7,0.18181818181818185]",-0.19164556171281172,-0.8089268000568002,"[-0.19164556171281172,-0.8089268000568002]","[7.204111639867583e-06,1.1473295836814217e-16,1.1473295836814217e-16,0.9999927958883599]",3
60,3e4346e0-6285-8776-f373-101eac22,0.0,1.0,1.0,ordinary,"[0.0,1.0,1.0]",0.9393105223246565,-0.8964477766693052,"[0.9393105223246565,-0.8964477766693052]","[0.0004318058373639979,3.0386744889995165e-18,0.9995681940639001,9.873587459958702e-11]",2
61,3e713aeb-dcb2-d6a8-962f-635df3e8,0.0,1.0,0.0,ordinary,"[0.0,1.0,0.0]",0.27969614301474444,-0.24153733373666997,"[0.27969614301474444,-0.24153733373666997]","[4.782598513843986e-18,0.9988965470606695,9.359325292130502e-09,0.0011034435800051112]",1
62,3fc2e2fe-697a-3255-1a17-4204819d,0.5,0.7142857142857143,0.5,ordinary,"[0.5,0.7142857142857143,0.5]",0.18077825903405922,-0.8580154162327802,"[0.18077825903405922,-0.8580154162327802]","[0.34043606984699293,4.2076002071596853e-16,4.2076002071596853e-16,0.6595639301530063]",3
63,404bc704-6703-c3c0-815e-55c756c5,0.0,0.8571428571428571,0.625,ordinary,"[0.0,0.8571428571428571,0.625]",0.6519985382241902,-0.6163510271786141,"[0.6519985382241902,-0.6163510271786141]","[1.6197242298636086e-11,5.29069008116328e-11,0.9998196394070737,0.00018036052382207116]",2
64,4196e8ee-e405-a1e1-4a7f-7d9149a5,0.75,1.0,0.25,ordinary,"[0.75,1.0,0.25]",-0.07861809703349182,-0.9423152361873762,"[-0.07861809703349182,-0.9423152361873762]","[0.0004508489025471059,2.4506761308775565e-16,2.4506761308775565e-16,0.9995491510974525]",3
65,42779e7e-90bc-7eac-5aa8-a9874f90,0.2727272727272727,1.0,0.3636363636363637,ordinary,"[0.2727272727272727,1.0,0.3636363636363637]",0.32929488644536187,-0.6749776008821909,"[0.32929488644536187,-0.6749776008821909]","[3.5756451926533993e-06,5.321763972799655e-16,5.321763972799655e-16,0.9999964243548063]",3
66,440d90ef-c7d7-0530-608e-8c0fc440,0.2857142857142857,1.0,0.7142857142857143,ordinary,"[0.2857142857142857,1.0,0.7142857142857143]",0.5515281911406,-0.9139210945809513,"[0.5515281911406,-0.9139210945809513]","[0.9996647526739163,2.6431290700092445e-16,2.6431290700092445e-16,0.0003352473260831903]",0
67,459f5319-edaf-cd53-126d-fdfb12a5,0.0,1.0,1.0,ordinary,"[0.0,1.0,1.0]",0.9393105223246565,-0.8964477766693052,"[0.9393105223246565,-0.8964477766693052]","[0.0004318058373639979,3.0386744889995165e-18,0.9995681940639001,9.873587459958702e-11]",2
68,45d78fe4-7d30-3b18-371e-57bb06c7,0.8888888888888888,1.0,0.1111111111111111,ordinary,"[0.8888888888888888,1.0,0.1111111111111111]",-0.26712339691463033,-0.9508092101722041,"[-0.26712339691463033,-0.9508092101722041]","[1.6255666808553542e-06,1.9566948784371843e-16,1.9566948784371843e-16,0.9999983744333187]",3
69,4641102c-f3d3-3878-6d00-1c49a28c,0.09090909090909091,0.7,0.2727272727272727,ordinary,"[0.09090909090909091,0.7,0.2727272727272727]",0.3122617872099075,-0.4127850776539692,"[0.3122617872099075,-0.4127850776539692]","[5.445978521918766e-16,5.445978521918766e-16,5.445978521918766e-16,0.9999999999999983]",3
70,4a97a9b2-74fe-c9f3-625f-0176bddf,0.0,0.8,0.3333333333333333,ordinary,"[0.0,0.8,0.3333333333333333]",0.44362837418176626,-0.411533347966881,"[0.44362837418176626,-0.411533347966881]","[1.145993704245705e-16,0.08070061023651849,0.8100311393602986,0.10926825040318286]",2
71,4b21d918-4ac0-0787-3094-37c9432c,0.5454545454545454,0.6,0.2727272727272727,ordinary,"[0.5454545454545454,0.6,0.2727272727272727]",-0.032809545198060425,-0.7141163695636642,"[-0.032809545198060425,-0.7141163695636642]","[1.7905446082681685e-07,9.673825478673043e-17,9.673825478673043e-17,0.999999820945539]",3
72,4bd540f6-e34d-4592-7680-b2735389,0.0,1.0,1.0,ordinary,"[0.0,1.0,1.0]",0.9393105223246565,-0.8964477766693052,"[0.9393105223246565,-0.8964477766693052]","[0.0004318058373639979,3.0386744889995165e-18,0.9995681940639001,9.873587459958702e-11]",2
73,4c4ac589-35f5-76e3-d0a3-fedab6c6,0.25,0.7142857142857143,0.5,ordinary,"[0.25,0.7142857142857143,0.5]",0.3551842039926306,-0.678998652326931,"[0.3551842039926306,-0.678998652326931]","[1.0564736361724735e-05,7.17766095256339e-16,7.17766095256339e-16,0.9999894352636368]",3
74,4cc576c8-f218-94be-fef3-4b6fd86e,0.3076923076923077,0.8333333333333334,0.3076923076923077,ordinary,"[0.3076923076923077,0.8333333333333334,0.3076923076923077]",0.22138491901760798,-0.6231203417721578,"[0.22138491901760798,-0.6231203417721578]","[1.1088981621993232e-10,1.90250480961243e-16,1.90250480961243e-16,0.9999999998891098]",3
75,4d0232bc-202c-ee3a-e58c-e543848c,0.0,1.0,0.7142857142857143,ordinary,"[0.0,1.0,0.7142857142857143]",0.7508492710932531,-0.7093305072599809,"[0.7508492710932531,-0.7093305072599809]","[4.5165175387426545e-06,1.4762771109165132e-14,0.9999895823702645,5.901112182122151e-06]",2
76,4debb215-7398-77ba-2243-94adbd31,0.0,1.0,0.1111111111111111,ordinary,"[0.0,1.0,0.1111111111111111]",0.35298662960473465,-0.314305160729185,"[0.35298662960473465,-0.314305160729185]","[6.2075626590260406e-18,0.9958887229605163,9.790167934395886e-07,0.004110298022690226]",1
77,4f3771bf-0850-3813-5de9-d0592e66,0.0,0.75,0.0,ordinary,"[0.0,0.75,0.0]",0.20977210726105833,-0.18115300030250248,"[0.20977210726105833,-0.18115300030250248]","[3.674273060414947e-18,0.9997811270516742,2.2219509397671897e-05,0.00019665343892814386]",1
78,502b50b6-08fa-b922-9bb6-dbd4d848,0.0,1.0,0.0,ordinary,"[0.0,1.0,0.0]",0.27969614301474444,-0.24153733373666997,"[0.27969614301474444,-0.24153733373666997]","[4.782598513843986e-18,0.9988965470606695,9.359325292130502e-09,0.0011034435800051112]",1
79,53cb26b0-7222-8eb4-ef0d-29e7a801,0.8,0.25,0.2,ordinary,"[0.8,0.25,0.2]",-0.35625211225176007,-0.7642200665194118,"[-0.35625211225176007,-0.7642200665194118]","[4.7821597336696455e-09,3.296697269068047e-16,3.296697269068047e-16,0.9999999952178397]",3
80,5409088d-b542-9cac-7fac-9ab00271,0.75,0.7272727272727273,0.25,ordinary,"[0.75,0.7272727272727273,0.25]",-0.15489886331024033,-0.8764414178955572,"[-0.15489886331024033,-0.8764414178955572]","[0.000135349215003578,1.2864680498254336e-16,1.2864680498254336e-16,0.9998646507849961]",3
81,5414140f-2888-40b9-e1e2-7984f327,0.0,1.0,0.0,ordinary,"[0.0,1.0,0.0]",0.27969614301474444,-0.24153733373666997,"[0.27969614301474444,-0.24153733373666997]","[4.782598513843986e-18,0.9988965470606695,9.359325292130502e-09,0.0011034435800051112]",1
82,54e1c86d-b289-f693-e3a3-5d393778,0.16666666666666666,0.8,0.8333333333333334,ordinary,"[0.16666666666666666,0.8,0.8333333333333334]",0.6571649338643414,-0.8583330787037647,"[0.6571649338643414,-0.8583330787037647]","[0.9999275378486012,1.8473486176073925e-16,1.8473486176073925e-16,7.246215139830032e-05]",0
83,554558f4-55fd-07df-ddb3-309239ad,0.0,1.0,0.25,ordinary,"[0.0,1.0,0.25]",0.44459973784222245,-0.40526494446982875,"[0.44459973784222245,-0.40526494446982875]","[9.170237321683232e-17,0.9138948589776645,0.001564015506277109,0.0845411255160585]",1
84,56a4a9a0-7ab4-0a76-0621-b118321b,0.0,1.0,0.0,ordinary,"[0.0,1.0,0.0]",0.27969614301474444,-0.24153733373666997,"[0.27969614301474444,-0.24153733373666997]","[4.782598513843986e-18,0.9988965470606695,9.359325292130502e-09,0.0011034435800051112]",1
85,57b97824-05f2-21af-72f1-95f7d697,0.5,0.5714285714285714,0.125,ordinary,"[0.5,0.5714285714285714,0.125]",-0.10653372506640701,-0.5779186667420891,"[-0.10653372506640701,-0.5779186667420891]","[2.5914021096009255e-16,2.4002271058544105e-16,2.4002271058544105e-16,0.9999999999999993]",3
86,5bfa22fd-175f-02d2-c446-36369a81,0.0,0.1,0.0,ordinary,"[0.0,0.1,0.0]",0.027969614301474446,-0.024153733373666997,"[0.027969614301474446,-0.024153733373666997]","[4.180586975687348e-17,0.9999961307954693,4.180710223765287e-17,3.869204530675578e-06]",1
87,5d557ed3-ce5e-24e4-a66e-aa966d6c,0.25,0.6666666666666666,0.5,ordinary,"[0.25,0.6666666666666666,0.5]",0.34186534003954755,-0.6674968745299468,"[0.34186534003954755,-0.6674968745299468]","[1.5584630434094664e-06,5.765714303045907e-16,5.765714303045907e-16,0.9999984415369555]",3
88,5e97ad83-2b2c-529e-f831-deac0066,0.6,0.5,0.2,ordinary,"[0.6,0.5,0.2]",-0.14680332053121675,-0.6813909888288999,"[-0.14680332053121675,-0.6813909888288999]","[2.0199950036098187e-10,1.3675723597349728e-16,1.3675723597349728e-16,0.9999999997980002]",3
89,5fad3306-616d-9b57-3411-75efa34d,0.3333333333333333,0.6,0.3333333333333333,ordinary,"[0.3333333333333333,0.6,0.3333333333333333]",0.15514788563405546,-0.6019148997606792,"[0.15514788563405546,-0.6019148997606792]","[6.159579530864312e-13,1.4534918231545125e-16,1.4534918231545125e-16,0.9999999999993837]",3
