,users,followingRatio,order,freq,pcaInput,_1,_2,features,prediction
136,8095dea5-2414-2dd8-96a5-94762161,0.33333333333333337,0.5,0.0,"[0.33333333333333337,0.5,0.0]",-0.18800871035990493,0.5696943227866408,"[-0.18800871035990493,0.5696943227866408]",3
137,80e6c3aa-f56c-4679-d623-79d6fd2d,0.25,0.3333333333333333,0.25,"[0.25,0.3333333333333333,0.25]",0.02564430305822099,0.4340361459426641,"[0.02564430305822099,0.4340361459426641]",3
138,823fb65f-7880-5b1e-2c81-c7fdda61,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
139,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.5,0.9166666666666666,0.07692307692307693,"[0.5,0.9166666666666666,0.07692307692307693]",-0.21186369131649763,1.0241458738685456,"[-0.21186369131649763,1.0241458738685456]",0
140,889c7103-b73e-f33a-594f-f207a4cd,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
141,8a2e2082-7444-5533-6931-1b05fd88,0.5,0.8333333333333334,0.14285714285714285,"[0.5,0.8333333333333334,0.14285714285714285]",-0.1755184721364264,0.9584082407430649,"[-0.1755184721364264,0.9584082407430649]",0
142,8a68d73e-17f5-4571-ef15-e1d03878,0.5,1.0,0.1,"[0.5,1.0,0.1]",-0.18731404302675997,1.1061385543542759,"[-0.18731404302675997,1.1061385543542759]",0
143,8a6d88da-00af-01eb-e85b-db817e28,0.3333333333333333,0.5714285714285714,0.25,"[0.3333333333333333,0.5714285714285714,0.25]",-0.009466466597493783,0.6820161387828864,"[-0.009466466597493783,0.6820161387828864]",0
144,8ae29d55-64a1-1cf2-962b-4a35e380,0.25,0.5555555555555556,0.1,"[0.25,0.5555555555555556,0.1]",-0.05360925197085149,0.6140524714743888,"[-0.05360925197085149,0.6140524714743888]",3
145,8bdf5cb3-35c1-f6f1-e618-f641fcc2,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]",-0.13543617001895958,1.0363647764739683,"[-0.13543617001895958,1.0363647764739683]",0
146,8c7bdf99-8cda-02c4-7ccf-ad45ef8a,0.5,0.9166666666666666,0.0,"[0.5,0.9166666666666666,0.0]",-0.26448888542620896,1.010098302075737,"[-0.26448888542620896,1.010098302075737]",0
147,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]",-0.17971262609980168,1.1081676480576816,"[-0.17971262609980168,1.1081676480576816]",0
148,8f38fcd5-8798-9850-2359-5268418e,0.25,1.0,0.125,"[0.25,1.0,0.125]",0.010225083084533862,1.0334361133624537,"[0.010225083084533862,1.0334361133624537]",0
149,9187a2a4-6ffb-f4f5-f012-df8a1141,0.25,1.0,0.75,"[0.25,1.0,0.75]",0.4378047852259383,1.1475726341790224,"[0.4378047852259383,1.1475726341790224]",2
150,921196a3-13fa-e4ce-3af8-6cbdc712,0.3333333333333333,0.2222222222222222,0.0,"[0.3333333333333333,0.2222222222222222,0.0]",-0.21721567721598564,0.31043295962701434,"[-0.21721567721598564,0.31043295962701434]",3
