,users,followingRatio,order,freq,features,probability,prediction
37,270174bf-baf8-aab4-48e3-139fcf47,0.5,0.3333333333333333,0.0,"[0.5,0.3333333333333333,0.0]","[0.0476838063399176,0.952316193660082,1.8364716670898923e-16,1.8364716670898923e-16]",1
38,27080783-250a-3521-f816-6e7b29cf,0.2,1.0,1.0,"[0.2,1.0,1.0]","[1.0825269297732709e-23,2.970359729766346e-11,1.0825267562382283e-23,0.9999999999702964]",3
39,2c1d08f2-a1ba-6915-db46-1a7721b9,1.0,1.0,0.0,"[1.0,1.0,0.0]","[0.941131872349883,6.269533312150846e-07,5.254557190774148e-16,0.05886750069678519]",0
40,2ee1d86b-74ed-47f3-5733-61cc4821,0.5,1.0,0.0,"[0.5,1.0,0.0]","[3.342012704947762e-08,1.0666577208237537e-08,1.8659230875471536e-23,0.9999999559132957]",3
41,2f7f0e40-1234-75db-2bcf-bdfbdfbc,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[1.1405526873179191e-23,4.138791544559586e-11,1.1405525044810272e-23,0.9999999999586121]",3
42,31a88be4-13ad-06c2-119c-3551a490,0.5,1.0,0.1,"[0.5,1.0,0.1]","[4.0340693779349385e-08,1.8620348556947995e-08,1.6386725793422542e-23,0.9999999410389576]",3
43,3244a4c0-3f85-3017-5694-2f5647cb,0.14285714285714285,0.8333333333333334,0.8571428571428571,"[0.14285714285714285,0.8333333333333334,0.8571428571428571]","[7.162413290778633e-18,0.00021396560401474665,0.9997860343959852,2.2975543992696395e-18]",2
44,3447bacb-f54d-55c2-592f-3a3ff765,0.5,1.0,0.25,"[0.5,1.0,0.25]","[7.555772142189907e-09,2.644692381658974e-08,1.803237921238382e-23,0.999999965997304]",3
45,34a3d1d8-74eb-8a4e-0506-b9ca1551,0.5,1.0,0.25,"[0.5,1.0,0.25]","[7.555772142189907e-09,2.644692381658974e-08,1.803237921238382e-23,0.999999965997304]",3
46,35813a40-7aa6-5336-237b-c93f1759,1.0,0.8571428571428571,0.0,"[1.0,0.8571428571428571,0.0]","[0.9999970120322176,2.987967781361299e-06,5.235870714210343e-16,5.235870714210343e-16]",0
47,35ce5334-aefb-9a61-d1c3-7f01a776,1.0,1.0,0.125,"[1.0,1.0,0.125]","[0.9932060349663381,2.3021377917444997e-07,4.49372526665022e-16,0.006793734819882244]",0
48,35daa597-4591-5a82-57a9-1fba2635,0.3333333333333333,1.0,0.75,"[0.3333333333333333,1.0,0.75]","[3.6350449263312185e-20,1.0558922470836542e-09,9.167635206363093e-24,0.9999999989441077]",3
49,367365a7-8d2a-3b00-f3e3-f877be3c,0.5,0.8333333333333334,0.2857142857142857,"[0.5,0.8333333333333334,0.2857142857142857]","[0.07662150233333133,0.9233784976666681,2.1998568976534118e-16,2.1998568976534118e-16]",1
50,3681eecc-7864-c1c1-0024-4d4234be,1.0,1.0,0.1,"[1.0,1.0,0.1]","[0.9907402107387324,2.5710839814685007e-07,4.0244692505025554e-16,0.009259532152869027]",0
51,36a67ef1-5f22-7846-3f95-faec67c9,0.25,1.0,1.0,"[0.25,1.0,1.0]","[1.3226419429174479e-23,2.0298543210359626e-11,1.3226417308906432e-23,0.9999999999797015]",3
52,37ada581-75c2-560e-2eb3-3db3a231,1.0,0.5,0.2,"[1.0,0.5,0.2]","[0.9999972880612613,2.7119387372399374e-06,7.174180652264046e-16,7.174180652264046e-16]",0
53,37d73652-37e1-cc5f-6c84-3b9a528c,0.19999999999999998,0.8,0.8333333333333334,"[0.19999999999999998,0.8,0.8333333333333334]","[4.4396092324953625e-18,2.1122818167762027e-05,0.9999788771818322,1.73194318860408e-19]",2
54,380773a6-f975-22c8-187e-e40fe702,0.3333333333333333,0.6666666666666666,0.75,"[0.3333333333333333,0.6666666666666666,0.75]","[2.1213815432888772e-14,5.204840297763647e-05,0.9999479515970011,3.207997415715119e-19]",2
55,3be7d5a2-f78e-3472-e5ac-fa27ed08,0.5,0.4,0.0,"[0.5,0.4,0.0]","[0.05934427292175909,0.9406557270782406,1.4592696320309315e-16,1.4592696320309315e-16]",1
56,3c370e25-1bd5-c34b-ec40-31117752,1.0,0.3333333333333333,0.25,"[1.0,0.3333333333333333,0.25]","[0.9999975491353259,2.4508646698867026e-06,2.1263118448659083e-15,2.1263118448659083e-15]",0
57,3d524e1d-934c-6d53-022b-983c91c3,0.33333333333333337,1.0,0.4,"[0.33333333333333337,1.0,0.4]","[2.970468461157746e-11,2.7761645030166076e-08,6.181603999735485e-24,0.9999999722086503]",3
58,3d7d0f75-dda5-644d-e527-018ff340,0.25,0.7,0.09090909090909093,"[0.25,0.7,0.09090909090909093]","[0.36224573094303275,0.6377542690569671,1.2177696365153584e-16,1.2177696365153584e-16]",1
59,3dc06a27-afe4-b105-1f3c-997851c7,0.3333333333333333,0.7,0.18181818181818185,"[0.3333333333333333,0.7,0.18181818181818185]","[0.11197306453036808,0.8880269354696319,5.1692099390493665e-17,5.1692099390493665e-17]",1
60,3e4346e0-6285-8776-f373-101eac22,0.2,1.0,1.0,"[0.2,1.0,1.0]","[1.0825269297732709e-23,2.970359729766346e-11,1.0825267562382283e-23,0.9999999999702964]",3
61,3e713aeb-dcb2-d6a8-962f-635df3e8,1.0,1.0,0.0,"[1.0,1.0,0.0]","[0.941131872349883,6.269533312150846e-07,5.254557190774148e-16,0.05886750069678519]",0
62,3fc2e2fe-697a-3255-1a17-4204819d,0.25,0.7142857142857143,0.5,"[0.25,0.7142857142857143,0.5]","[3.2692220842516866e-05,0.9999673077791572,1.1824292453392238e-16,1.1824292453392238e-16]",1
63,404bc704-6703-c3c0-815e-55c756c5,0.125,0.8571428571428571,0.625,"[0.125,0.8571428571428571,0.625]","[6.415401475426695e-08,0.9999999358459841,5.354194280674031e-16,5.354194280674031e-16]",1
64,4196e8ee-e405-a1e1-4a7f-7d9149a5,1.0,1.0,0.25,"[1.0,1.0,0.25]","[0.9961921724049267,2.7407403293869984e-07,2.3774823648938648e-15,0.0038075535210378994]",0
65,42779e7e-90bc-7eac-5aa8-a9874f90,0.14285714285714285,1.0,0.3636363636363637,"[0.14285714285714285,1.0,0.3636363636363637]","[2.554298730326946e-09,3.1879064505129337e-07,1.404589971990735e-22,0.9999996786550561]",3
66,440d90ef-c7d7-0530-608e-8c0fc440,0.19999999999999998,1.0,0.7142857142857143,"[0.19999999999999998,1.0,0.7142857142857143]","[5.448853716020753e-19,4.675506540567851e-09,8.299549901274917e-24,0.9999999953244935]",3
67,459f5319-edaf-cd53-126d-fdfb12a5,0.25,1.0,1.0,"[0.25,1.0,1.0]","[1.3226419429174479e-23,2.0298543210359626e-11,1.3226417308906432e-23,0.9999999999797015]",3
68,45d78fe4-7d30-3b18-371e-57bb06c7,1.0,1.0,0.1111111111111111,"[1.0,1.0,0.1111111111111111]","[0.9919942048017815,2.433478023049047e-07,4.18840531189349e-16,0.008005551850415769]",0
69,4641102c-f3d3-3878-6d00-1c49a28c,0.25,0.7,0.2727272727272727,"[0.25,0.7,0.2727272727272727]","[0.03710206939274281,0.9628979306072571,6.33507779839639e-17,6.33507779839639e-17]",1
70,4a97a9b2-74fe-c9f3-625f-0176bddf,0.19999999999999998,0.8,0.3333333333333333,"[0.19999999999999998,0.8,0.3333333333333333]","[0.011634188306808405,0.9883658116931915,1.0328725612654339e-16,1.0328725612654339e-16]",1
71,4b21d918-4ac0-0787-3094-37c9432c,0.3333333333333333,0.6,0.2727272727272727,"[0.3333333333333333,0.6,0.2727272727272727]","[0.02776043278583172,0.9722395672141683,4.627919254743678e-17,4.627919254743678e-17]",1
72,4bd540f6-e34d-4592-7680-b2735389,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[1.1405526873179191e-23,4.138791544559586e-11,1.1405525044810272e-23,0.9999999999586121]",3
73,4c4ac589-35f5-76e3-d0a3-fedab6c6,0.16666666666666666,0.7142857142857143,0.5,"[0.16666666666666666,0.7142857142857143,0.5]","[4.517816529243333e-05,0.9999548218347072,1.63402737764056e-16,1.63402737764056e-16]",1
74,4cc576c8-f218-94be-fef3-4b6fd86e,0.16666666666666666,0.8333333333333334,0.3076923076923077,"[0.16666666666666666,0.8333333333333334,0.3076923076923077]","[0.03431910991498327,0.9656808900850165,1.682623051032679e-16,1.682623051032679e-16]",1
75,4d0232bc-202c-ee3a-e58c-e543848c,0.16666666666666669,1.0,0.7142857142857143,"[0.16666666666666669,1.0,0.7142857142857143]","[7.955537404855256e-19,7.03193831899349e-09,1.2117664214203796e-23,0.9999999929680616]",3
76,4debb215-7398-77ba-2243-94adbd31,0.3333333333333333,1.0,0.1111111111111111,"[0.3333333333333333,1.0,0.1111111111111111]","[4.4181556925831233e-08,3.7935364024950274e-08,1.8654369836047156e-23,0.9999999178830791]",3
77,4f3771bf-0850-3813-5de9-d0592e66,1.0,0.75,0.0,"[1.0,0.75,0.0]","[0.9999918505538543,8.14944614451359e-06,5.920857669315152e-16,5.920857669315152e-16]",0
78,502b50b6-08fa-b922-9bb6-dbd4d848,1.0,1.0,0.0,"[1.0,1.0,0.0]","[0.941131872349883,6.269533312150846e-07,5.254557190774148e-16,0.05886750069678519]",0
79,53cb26b0-7222-8eb4-ef0d-29e7a801,1.0,0.25,0.2,"[1.0,0.25,0.2]","[0.999995969211381,4.0307886149122435e-06,2.0335786214311984e-15,2.0335786214311984e-15]",0
80,5409088d-b542-9cac-7fac-9ab00271,0.3333333333333333,0.7272727272727273,0.25,"[0.3333333333333333,0.7272727272727273,0.25]","[0.04387511465475365,0.9561248853452463,5.027835673443705e-17,5.027835673443705e-17]",1
81,5414140f-2888-40b9-e1e2-7984f327,1.0,1.0,0.0,"[1.0,1.0,0.0]","[0.941131872349883,6.269533312150846e-07,5.254557190774148e-16,0.05886750069678519]",0
82,54e1c86d-b289-f693-e3a3-5d393778,0.19999999999999998,0.8,0.8333333333333334,"[0.19999999999999998,0.8,0.8333333333333334]","[4.4396092324953625e-18,2.1122818167762027e-05,0.9999788771818322,1.73194318860408e-19]",2
83,554558f4-55fd-07df-ddb3-309239ad,0.3333333333333333,1.0,0.25,"[0.3333333333333333,1.0,0.25]","[3.911115756375406e-09,4.273939567292216e-08,9.334151577796439e-24,0.9999999533494885]",3
84,56a4a9a0-7ab4-0a76-0621-b118321b,1.0,1.0,0.0,"[1.0,1.0,0.0]","[0.941131872349883,6.269533312150846e-07,5.254557190774148e-16,0.05886750069678519]",0
85,57b97824-05f2-21af-72f1-95f7d697,0.3333333333333333,0.5714285714285714,0.125,"[0.3333333333333333,0.5714285714285714,0.125]","[0.13591777582196019,0.8640822241780398,5.743730746484682e-17,5.743730746484682e-17]",1
86,5bfa22fd-175f-02d2-c446-36369a81,0.25,0.1,0.0,"[0.25,0.1,0.0]","[0.13204348211585176,0.8679565178841406,3.824282943839723e-15,3.824282943839723e-15]",1
87,5d557ed3-ce5e-24e4-a66e-aa966d6c,0.3333333333333333,0.6666666666666666,0.5,"[0.3333333333333333,0.6666666666666666,0.5]","[4.880867068742126e-05,0.9999511913293122,1.490950628743551e-16,1.490950628743551e-16]",1
88,5e97ad83-2b2c-529e-f831-deac0066,0.5,0.5,0.2,"[0.5,0.5,0.2]","[0.1267609714474858,0.8732390285525142,9.094085750811193e-17,9.094085750811193e-17]",1
89,5fad3306-616d-9b57-3411-75efa34d,0.3333333333333333,0.6,0.3333333333333333,"[0.3333333333333333,0.6,0.3333333333333333]","[0.00832520505489451,0.9916747949451056,5.34293332544097e-17,5.34293332544097e-17]",1
90,600fadb1-9f64-3bf4-b14c-378c45ae,0.125,0.9,0.4545454545454545,"[0.125,0.9,0.4545454545454545]","[0.00025857043641817673,0.9997414295635811,2.8385916598729393e-16,2.8385916598729393e-16]",1
91,6408c27b-ab13-d145-5b44-24f30202,1.0,1.0,0.25,"[1.0,1.0,0.25]","[0.9961921724049267,2.7407403293869984e-07,2.3774823648938648e-15,0.0038075535210378994]",0
92,6613f3e0-2e08-24f1-52ba-bfab8807,1.0,0.125,0.1111111111111111,"[1.0,0.125,0.1111111111111111]","[0.999980245157063,1.9754842926767487e-05,5.1717432324427805e-15,5.1717432324427805e-15]",0
93,6809fd15-56b5-3424-e33d-88eb107c,1.0,0.25,0.2,"[1.0,0.25,0.2]","[0.999995969211381,4.0307886149122435e-06,2.0335786214311984e-15,2.0335786214311984e-15]",0
94,6a9b69a1-5f2e-6aea-63d9-0e9d77c1,0.16666666666666669,1.0,0.8571428571428571,"[0.16666666666666669,1.0,0.8571428571428571]","[1.3536399937924693e-23,7.023652424910139e-10,1.0037068320809538e-23,0.9999999992976347]",3
95,6c86b1d0-fd95-c414-78d2-9495251b,0.25,0.75,0.8,"[0.25,0.75,0.8]","[1.825515285568623e-16,4.468191908172659e-05,0.9999553180809181,2.752655357832437e-19]",2
96,6e25573c-8b7b-a2e7-a782-480ddb63,0.3333333333333333,0.3333333333333333,0.25,"[0.3333333333333333,0.3333333333333333,0.25]","[0.05315161951328832,0.9468483804867115,1.1301719513476858e-16,1.1301719513476858e-16]",1
97,6f168bc8-c816-a359-ba88-da8c663d,0.5,0.7142857142857143,0.125,"[0.5,0.7142857142857143,0.125]","[0.2649033036307357,0.7350966963692643,8.823472009597577e-17,8.823472009597577e-17]",1
98,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.3333333333333333,1.0,0.5,"[0.3333333333333333,1.0,0.5]","[3.112644407952926e-13,1.50713414795869e-08,5.7002534930613156e-24,0.9999999849283472]",3
99,6f99bc0c-a871-5dd6-80cb-22296ada,1.0,1.0,0.0,"[1.0,1.0,0.0]","[0.941131872349883,6.269533312150846e-07,5.254557190774148e-16,0.05886750069678519]",0
100,70eacff4-a340-e4fd-746a-807b58c3,0.3333333333333333,1.0,0.16666666666666666,"[0.3333333333333333,1.0,0.16666666666666666]","[2.1331012775193834e-08,4.224278732863554e-08,1.3643399411781987e-23,0.9999999364261999]",3
101,74105285-3bd1-71b2-bb2b-df56e6f7,0.5,1.0,0.25,"[0.5,1.0,0.25]","[7.555772142189907e-09,2.644692381658974e-08,1.803237921238382e-23,0.999999965997304]",3
102,74df8aff-e884-bc0d-7710-a23afc0d,1.0,0.75,0.0,"[1.0,0.75,0.0]","[0.9999918505538543,8.14944614451359e-06,5.920857669315152e-16,5.920857669315152e-16]",0
103,7550652e-a184-e590-1205-03d91e86,0.2,1.0,1.0,"[0.2,1.0,1.0]","[1.0825269297732709e-23,2.970359729766346e-11,1.0825267562382283e-23,0.9999999999702964]",3
104,755f4b52-e48e-eda7-42c0-2dabd3cf,0.19999999999999998,0.6,0.3333333333333333,"[0.19999999999999998,0.6,0.3333333333333333]","[0.014409447587736835,0.985590552412263,9.247666238857761e-17,9.247666238857761e-17]",1
105,75bece44-7ed0-9de1-f411-854abe3b,0.3333333333333333,0.6666666666666666,0.5,"[0.3333333333333333,0.6666666666666666,0.5]","[4.880867068742126e-05,0.9999511913293122,1.490950628743551e-16,1.490950628743551e-16]",1
106,77d5ac07-0cfc-ac01-e741-58dae777,0.2,0.2857142857142857,0.0,"[0.2,0.2857142857142857,0.0]","[0.3006473108452351,0.6993526891547617,1.651785902427745e-15,1.651785902427745e-15]",1
107,78928b9d-af19-1353-e439-c5b1d36f,1.0,0.5,0.2,"[1.0,0.5,0.2]","[0.9999972880612613,2.7119387372399374e-06,7.174180652264046e-16,7.174180652264046e-16]",0
108,78f08216-f3b9-62f6-7676-e8f9b3e2,0.33333333333333337,0.5,0.2,"[0.33333333333333337,0.5,0.2]","[0.07369060185003483,0.9263093981499652,5.2867112376993467e-17,5.2867112376993467e-17]",1
109,7b7820c3-5040-cdf4-4448-bacd9426,1.0,0.625,0.1111111111111111,"[1.0,0.625,0.1111111111111111]","[0.9999962139371104,3.7860628889749227e-06,3.7293436498394306e-16,3.7293436498394306e-16]",0
110,7c6856f2-bacb-4be2-61d0-ba4bf284,0.25,0.75,0.8,"[0.25,0.75,0.8]","[1.825515285568623e-16,4.468191908172659e-05,0.9999553180809181,2.752655357832437e-19]",2
111,7d0acedd-f795-6e39-b508-3eea42ac,0.14285714285714285,0.8333333333333334,0.7142857142857143,"[0.14285714285714285,0.8333333333333334,0.7142857142857143]","[3.561876496233098e-10,0.99999999964381,1.196710650164162e-15,1.196710650164162e-15]",1
112,80e6c3aa-f56c-4679-d623-79d6fd2d,0.25,0.3333333333333333,0.25,"[0.25,0.3333333333333333,0.25]","[0.08106440479138777,0.9189355952086119,1.7236862655712145e-16,1.7236862655712145e-16]",1
113,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.5,0.9166666666666666,0.07692307692307693,"[0.5,0.9166666666666666,0.07692307692307693]","[0.5776225785199405,0.422377421480059,1.9581048799329117e-16,1.9581048799329117e-16]",0
114,8a2e2082-7444-5533-6931-1b05fd88,0.5,0.8333333333333334,0.14285714285714285,"[0.5,0.8333333333333334,0.14285714285714285]","[0.35907422149116647,0.6409257785088333,1.304967806824796e-16,1.304967806824796e-16]",1
115,8a68d73e-17f5-4571-ef15-e1d03878,0.5,1.0,0.1,"[0.5,1.0,0.1]","[4.0340693779349385e-08,1.8620348556947995e-08,1.6386725793422542e-23,0.9999999410389576]",3
116,8a6d88da-00af-01eb-e85b-db817e28,0.3333333333333333,0.5714285714285714,0.25,"[0.3333333333333333,0.5714285714285714,0.25]","[0.04026597777495982,0.9597340222250402,4.6489366604070395e-17,4.6489366604070395e-17]",1
117,8ae29d55-64a1-1cf2-962b-4a35e380,0.25,0.5555555555555556,0.1,"[0.25,0.5555555555555556,0.1]","[0.25614175926206845,0.7438582407379313,1.1622882697274056e-16,1.1622882697274056e-16]",1
118,8c7bdf99-8cda-02c4-7ccf-ad45ef8a,0.5,0.9166666666666666,0.0,"[0.5,0.9166666666666666,0.0]","[0.5994440481606598,0.4005559518393397,3.123194893646395e-16,3.123194893646395e-16]",0
119,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]","[3.862240390143048e-08,1.949578133637451e-08,1.6307180110106918e-23,0.9999999418818147]",3
120,8f38fcd5-8798-9850-2359-5268418e,0.25,1.0,0.125,"[0.25,1.0,0.125]","[1.5717246988992493e-07,9.733135653963644e-08,7.111212319507644e-23,0.9999997454961737]",3
121,9187a2a4-6ffb-f4f5-f012-df8a1141,0.25,1.0,0.75,"[0.25,1.0,0.75]","[2.5277237061515397e-20,1.7236075252608938e-09,6.374955278438015e-24,0.9999999982763924]",3
122,92d86eda-129e-0d8c-0a73-835acef9,1.0,1.0,0.0,"[1.0,1.0,0.0]","[0.941131872349883,6.269533312150846e-07,5.254557190774148e-16,0.05886750069678519]",0
123,9627fef7-14c0-4a88-0954-9cf43b68,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]","[3.862240390143048e-08,1.949578133637451e-08,1.6307180110106918e-23,0.9999999418818147]",3
124,97372a43-0a6d-3145-e63f-0202242e,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]","[0.282641250419063,0.7173587495809367,1.180396620551798e-16,1.180396620551798e-16]",1
125,97f93288-c344-0f1f-19c0-14aff5aa,0.14285714285714288,0.75,0.6666666666666666,"[0.14285714285714288,0.75,0.6666666666666666]","[1.1103272233853656e-08,0.9999999888967265,6.961011883352928e-16,6.961011883352928e-16]",1
126,98599cc0-703a-b3be-34dc-7bcf7e6a,1.0,1.0,0.125,"[1.0,1.0,0.125]","[0.9932060349663381,2.3021377917444997e-07,4.49372526665022e-16,0.006793734819882244]",0
127,987749e2-fc0f-96db-2aa7-7df33e6d,0.5,0.3333333333333333,0.5,"[0.5,0.3333333333333333,0.5]","[0.001933848846805899,0.998066151153186,4.075371443606652e-15,4.075371443606652e-15]",1
128,991dbd0d-8c68-1ed6-f469-0348585f,0.14285714285714285,1.0,0.8571428571428571,"[0.14285714285714285,1.0,0.8571428571428571]","[1.729098764973778e-23,9.503622380491775e-10,1.282104733685198e-23,0.9999999990496378]",3
129,9946a658-3dc0-f680-6e04-89182b0f,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]","[0.282641250419063,0.7173587495809367,1.180396620551798e-16,1.180396620551798e-16]",1
130,999f9f91-e880-70f1-00d3-e8994609,0.2,0.8571428571428571,0.375,"[0.2,0.8571428571428571,0.375]","[0.0030219486342592185,0.9969780513657405,1.202787425648488e-16,1.202787425648488e-16]",1
131,99d9bce0-1f7d-da02-6d84-afe0122e,0.5,0.6666666666666666,0.14285714285714285,"[0.5,0.6666666666666666,0.14285714285714285]","[0.21758378573117595,0.7824162142688239,8.010690377783888e-17,8.010690377783888e-17]",1
132,9c5c43e2-3def-6e8f-844e-4ee72d08,0.2,1.0,0.0,"[0.2,1.0,0.0]","[1.9355991529200824e-06,1.4183129156427389e-07,1.0806898317062745e-21,0.9999979225695556]",3
133,9cc2cc33-730e-86eb-e910-ff1ec6fd,1.0,1.0,0.0,"[1.0,1.0,0.0]","[0.941131872349883,6.269533312150846e-07,5.254557190774148e-16,0.05886750069678519]",0
134,9dfba79f-46d5-9b68-3a28-dff09283,0.5,1.0,0.0,"[0.5,1.0,0.0]","[3.342012704947762e-08,1.0666577208237537e-08,1.8659230875471536e-23,0.9999999559132957]",3
