,user,regularitynbFollowing,nbVideos,regularitynbCatchup,regularitynbIndependant,intensitybinge,intensityregular,orderseq,orderjump,orderoutOfOrder,pcaInput,_1,_2,features,probability,prediction
10,0c9621b0-ff94-77e8-727f-5420882d,1.0,6.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.8333333333333334])",-1.0453447361913515,-0.14659855289877022,"[-1.0453447361913515,-0.14659855289877022]","[1.3381421545690762e-08,1.868643023952076e-17,0.987270363012292,1.868643023952076e-17,0.012729623606286348]",2
11,0e59235e-e51a-a5cd-e0ba-0fffe847,0.09090909090909091,11.0,0.9090909090909091,0.0,1.0,0.0,0.8181818181818182,0.09090909090909091,0.0,"[0.09090909090909091,0.9090909090909091,0.0,1.0,0.0,0.8181818181818182,0.09090909090909091,0.0]",0.7424884861847886,-0.6992857965709264,"[0.7424884861847886,-0.6992857965709264]","[0.0020383753065046635,2.786294504817033e-17,2.786294504817033e-17,0.9979616246934953,2.786294504817033e-17]",3
12,101c246c-3f77-d919-ca38-8d19141e,0.0,4.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.75])",0.7965512912219316,0.622628227284977,"[0.7965512912219316,0.622628227284977]","[0.002257238762777972,0.9977427612372219,6.537708298067422e-18,6.537708298067422e-18,6.544779142375966e-18]",1
13,10355f7a-f86a-830c-cbf1-fb3c40b6,0.0,4.0,0.0,1.0,0.75,0.25,0.25,0.25,0.25,"[0.0,0.0,1.0,0.75,0.25,0.25,0.25,0.25]",0.5166133815718309,0.7182507304650722,"[0.5166133815718309,0.7182507304650722]","[0.9999999999294288,1.202743395925606e-15,1.202743395925606e-15,1.202743395925606e-15,7.056761727999948e-11]",0
14,135b42ab-ac52-d14a-c37c-6ffeca28,0.0,8.0,0.0,1.0,1.0,0.0,0.875,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.875])",0.7945890546462624,0.6141389814485572,"[0.7945890546462624,0.6141389814485572]","[0.0030722660731208043,0.9969277339268793,8.651769285303991e-18,8.651769285303991e-18,8.660188260810922e-18]",1
15,1459b8fd-ecab-4e30-1fc9-3d649648,0.14285714285714285,7.0,0.8571428571428571,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,"[0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714]",0.7560049367658916,-0.625635271165235,"[0.7560049367658916,-0.625635271165235]","[0.004045414674928445,4.375006232622431e-17,4.375006232622431e-17,0.9959545853250715,4.375006232622431e-17]",3
16,1496b095-5b5f-4c47-5066-49bcf5d6,0.25,4.0,0.75,0.0,1.0,0.0,0.25,0.5,0.0,"[0.25,0.75,0.0,1.0,0.0,0.25,0.5,0.0]",0.6336266311046693,-0.5822946781894707,"[0.6336266311046693,-0.5822946781894707]","[0.012774013601001749,4.9391786800117784e-17,4.9391786800117784e-17,0.9872259863989982,4.9391786800117784e-17]",3
17,14a5fec5-bb5b-cac7-e40e-9a363e5c,0.25,4.0,0.5,0.25,0.75,0.25,0.25,0.25,0.25,"[0.25,0.5,0.25,0.75,0.25,0.25,0.25,0.25]",0.3586108557769633,-0.2006790932705939,"[0.3586108557769633,-0.2006790932705939]","[0.9999999999999979,5.369108170223171e-16,5.369108170223171e-16,5.369300180797282e-16,5.417710063527851e-16]",0
18,16ba8f74-d9b7-c724-98c5-f31f43be,0.8333333333333334,6.0,0.16666666666666666,0.0,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666,"[0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666]",-0.923546812598167,-0.1816889894473473,"[-0.923546812598167,-0.1816889894473473]","[2.1082204754536652e-07,2.2422293834795287e-17,0.9741631367348705,2.2422293834795287e-17,0.025836652443081788]",2
19,17b4a5d5-5e2a-5bc2-a4e6-25e3d1d4,0.125,8.0,0.875,0.0,1.0,0.0,0.75,0.0,0.125,"[0.125,0.875,0.0,1.0,0.0,0.75,0.0,0.125]",0.732275289646676,-0.6835478726923812,"[0.732275289646676,-0.6835478726923812]","[0.0016501242581082394,1.9336826615920072e-17,1.9336826615920072e-17,0.9983498757418916,1.9336826615920072e-17]",3
20,195b9f52-3731-37a7-2c74-19d11cb6,0.0,7.0,0.0,1.0,1.0,0.0,0.5714285714285714,0.2857142857142857,0.0,"(8,[2,3,5,6],[1.0,1.0,0.5714285714285714,0.2857142857142857])",0.7906351101923695,0.6457271005703578,"[0.7906351101923695,0.6457271005703578]","[0.002542976570706578,0.9974570234292934,7.42534285714804e-18,7.42534285714804e-18,7.447071110519098e-18]",1
21,196bc15c-4aac-31e9-7c5d-3599ce10,0.2,5.0,0.0,0.8,0.8,0.2,0.0,0.0,0.8,"[0.2,0.0,0.8,0.8,0.2,0.0,0.0,0.8]",0.4946435673452906,0.5282983016958858,"[0.4946435673452906,0.5282983016958858]","[0.9999999999972015,7.334241314488004e-16,7.334241314488004e-16,7.334241314488004e-16,2.7963101923911694e-12]",0
22,1acb1c12-47e9-e408-eaf9-8167947a,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,"(8,[0,4,5,6],[1.0,1.0,0.5,0.25])",-1.0477415594433535,-0.11436060717246724,"[-1.0477415594433535,-0.11436060717246724]","[1.2577810112526726e-08,1.9365112894805004e-17,0.9873642509888432,1.9365112894805004e-17,0.012635736433346782]",2
23,1b1cd7ac-2f24-1493-5d7e-d7873af1,0.75,4.0,0.0,0.25,0.0,1.0,0.5,0.25,0.0,"[0.75,0.0,0.25,0.0,1.0,0.5,0.25,0.0]",-0.884763378416816,0.12626925907754358,"[-0.884763378416816,0.12626925907754358]","[7.754853439889543e-06,6.398275721189759e-16,6.398275721189759e-16,6.398275721189759e-16,0.9999922451465582]",4
24,1beb31a1-0aea-018e-a7e1-82085ffa,0.0,4.0,0.0,1.0,1.0,0.0,0.25,0.5,0.0,"(8,[2,3,5,6],[1.0,1.0,0.25,0.5])",0.7891413292837017,0.6757851242890232,"[0.7891413292837017,0.6757851242890232]","[0.01394327618279612,0.986056723817204,4.295526073220922e-17,4.295526073220922e-17,4.325824581625956e-17]",1
25,1c09a110-d9c3-2442-9f5d-aee802c0,0.25,4.0,0.75,0.0,1.0,0.0,0.5,0.0,0.25,"[0.25,0.75,0.0,1.0,0.0,0.5,0.0,0.25]",0.6619724507594181,-0.6161455660255887,"[0.6619724507594181,-0.6161455660255887]","[0.003816936541746721,2.019360263396618e-17,2.019360263396618e-17,0.9961830634582532,2.019360263396618e-17]",3
26,1cb07e56-7b73-0087-0a17-3e9c1f88,0.5,8.0,0.5,0.0,0.5,0.5,0.5,0.25,0.125,"[0.5,0.5,0.0,0.5,0.5,0.5,0.25,0.125]",-0.1139662770810079,-0.40971316443084477,"[-0.1139662770810079,-0.40971316443084477]","[0.9999999970741121,2.8679218039307467e-15,2.8679218039307467e-15,2.8679218039307467e-15,2.9258791996415454e-09]",0
27,1d3ed189-1162-0dd0-bcb2-fda83a50,0.8333333333333334,6.0,0.0,0.16666666666666666,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666,"[0.8333333333333334,0.0,0.16666666666666666,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666]",-0.925205364342057,0.044410996381204444,"[-0.925205364342057,0.044410996381204444]","[4.637219346731186e-06,7.147604451689346e-16,7.147604451689346e-16,7.147604451689346e-16,0.9999953627806512]",4
28,1d66d118-9cc1-c6cd-c61c-02ca2ddc,0.4,5.0,0.6,0.0,0.6,0.4,0.4,0.2,0.2,"[0.4,0.6,0.0,0.6,0.4,0.4,0.2,0.2]",0.07928673638912329,-0.4634467670802033,"[0.07928673638912329,-0.4634467670802033]","[0.9999999999999775,1.2630849502304826e-15,1.2630849502304826e-15,1.2630849502304826e-15,1.8753734147276824e-14]",0
29,1d90b45b-4d8d-42a1-43cd-38e1a241,0.8,5.0,0.0,0.2,0.0,1.0,0.4,0.2,0.2,"[0.8,0.0,0.2,0.0,1.0,0.4,0.2,0.2]",-0.9006542268853529,0.08487670512691135,"[-0.9006542268853529,0.08487670512691135]","[6.33456439023609e-06,6.505475766555793e-16,6.505475766555793e-16,6.505475766555793e-16,0.9999936654356077]",4
30,1e81aa64-c3c9-ee4f-ce3c-c4248be0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8,"(8,[2,3,7],[1.0,1.0,0.8])",0.8627611412845246,0.6810117582877792,"[0.8627611412845246,0.6810117582877792]","[0.14652924742820095,0.8534707525717968,7.448833079945254e-16,7.448833079945254e-16,7.449376071638813e-16]",1
31,1f7f3fd7-7087-1461-cf43-9add2172,0.75,4.0,0.25,0.0,0.0,1.0,0.25,0.25,0.25,"[0.75,0.25,0.0,0.0,1.0,0.25,0.25,0.25]",-0.8613396930844617,-0.19357471049735597,"[-0.8613396930844617,-0.19357471049735597]","[3.2045774786927264e-06,1.0158280940813586e-16,0.8910393164543957,1.0158280940813586e-16,0.10895747896812524]",2
32,1f96865d-62d4-b049-1788-cfccf324,1.0,4.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,"(8,[0,4,5,6],[1.0,1.0,0.25,0.5])",-1.0514465404124687,-0.0877821586704442,"[-1.0514465404124687,-0.0877821586704442]","[1.2241074063209826e-07,2.1309936097148363e-16,0.870718728551523,2.1309936097148363e-16,0.12928114903773594]",2
33,20e2fc85-7d0f-8a2c-b651-4b811a97,0.3333333333333333,6.0,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.0,0.5,"[0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.0,0.5]",0.027131586518020216,0.20811703192160852,"[0.027131586518020216,0.20811703192160852]","[0.999994868018476,1.0502888309648323e-15,1.0502888309648323e-15,1.0502888309648323e-15,5.1319815208104225e-06]",0
34,23e6f6c8-2cd0-ac1c-e8a1-f2338caa,0.08333333333333333,12.0,0.9166666666666666,0.0,1.0,0.0,0.75,0.08333333333333333,0.08333333333333333,"[0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,0.75,0.08333333333333333,0.08333333333333333]",0.7544745756193902,-0.6971558254139709,"[0.7544745756193902,-0.6971558254139709]","[0.001967886551366202,2.928392000074657e-17,2.928392000074657e-17,0.9980321134486337,2.928392000074657e-17]",3
35,258d2e1f-e3e8-2612-8285-895fb96d,0.75,4.0,0.25,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,1,4,5],[0.75,0.25,1.0,0.75])",-0.8785705698318658,-0.23945916816730717,"[-0.8785705698318658,-0.23945916816730717]","[1.695355444385917e-05,7.227597121835942e-16,0.374060451194083,7.227597121835942e-16,0.6259225952514718]",4
36,269144fa-ef0e-c81e-52ff-df9a348a,0.23076923076923078,13.0,0.6923076923076923,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.6923076923076923,0.07692307692307693,0.15384615384615385,"[0.23076923076923078,0.6923076923076923,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.6923076923076923,0.07692307692307693,0.15384615384615385]",0.3877162808046394,-0.48445989897073366,"[0.3877162808046394,-0.48445989897073366]","[0.9999999953054006,1.06875486417728e-15,1.06875486417728e-15,4.6945961311998485e-09,1.068754891327917e-15]",0
37,270174bf-baf8-aab4-48e3-139fcf47,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.25,0.5,"(8,[2,4,6,7],[1.0,1.0,0.25,0.5])",-0.3539571199041646,0.8867708761634324,"[-0.3539571199041646,0.8867708761634324]","[0.01307447745872307,3.815430318037346e-15,3.815430318037346e-15,3.815430318037346e-15,0.9869255225412654]",4
38,27080783-250a-3521-f816-6e7b29cf,1.0,5.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,"(8,[0,4,5,6],[1.0,1.0,0.4,0.4])",-1.05074944265509,-0.10180923640582136,"[-1.05074944265509,-0.10180923640582136]","[2.744097787929731e-08,4.600388267708858e-17,0.9712665644886606,4.600388267708858e-17,0.028733408070361458]",2
39,2c1d08f2-a1ba-6915-db46-1a7721b9,0.0,5.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.8])",0.7957663965916639,0.619232528950409,"[0.7957663965916639,0.619232528950409]","[0.002523505499166052,0.997476494500834,7.226902975670073e-18,7.226902975670073e-18,7.234396605772365e-18]",1
40,2ee1d86b-74ed-47f3-5733-61cc4821,0.0,4.0,0.0,1.0,0.75,0.25,0.75,0.0,0.0,"(8,[2,3,4,5],[1.0,0.75,0.25,0.75])",0.4993825048244268,0.672366272795121,"[0.4993825048244268,0.672366272795121]","[0.9999999999411093,1.031151709106592e-15,1.031151709106592e-15,1.031151709106592e-15,5.88875712344497e-11]",0
41,2f7f0e40-1234-75db-2bcf-bdfbdfbc,1.0,6.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.8333333333333334])",-1.0453447361913515,-0.14659855289877022,"[-1.0453447361913515,-0.14659855289877022]","[1.3381421545690762e-08,1.868643023952076e-17,0.987270363012292,1.868643023952076e-17,0.012729623606286348]",2
42,31a88be4-13ad-06c2-119c-3551a490,0.1,10.0,0.2,0.7,1.0,0.0,0.7,0.2,0.0,"[0.1,0.2,0.7,1.0,0.0,0.7,0.2,0.0]",0.7280316122378896,0.26613196158862507,"[0.7280316122378896,0.26613196158862507]","[0.9999999999999947,1.325563703251386e-15,1.325563703251386e-15,1.325563703251386e-15,1.3255665201714704e-15]",0
43,3244a4c0-3f85-3017-5694-2f5647cb,0.8571428571428571,7.0,0.0,0.14285714285714285,0.0,1.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,"[0.8571428571428571,0.0,0.14285714285714285,0.0,1.0,0.5714285714285714,0.14285714285714285,0.14285714285714285]",-0.9427418910968455,0.015506918705699516,"[-0.9427418910968455,0.015506918705699516]","[3.7189068143487146e-06,7.728728725283157e-16,7.728728728331198e-16,7.728728725283157e-16,0.9999962810931834]",4
44,3447bacb-f54d-55c2-592f-3a3ff765,0.25,8.0,0.75,0.0,0.75,0.25,0.875,0.0,0.0,"[0.25,0.75,0.0,0.75,0.25,0.875,0.0,0.0]",0.3419055700697253,-0.5942027755197927,"[0.3419055700697253,-0.5942027755197927]","[0.9999999999999915,1.4317111063500192e-15,1.4317111063500192e-15,4.214771003916378e-15,1.4317111152038173e-15]",0
45,34a3d1d8-74eb-8a4e-0506-b9ca1551,0.25,4.0,0.0,0.75,0.75,0.25,0.5,0.25,0.0,"[0.25,0.0,0.75,0.75,0.25,0.5,0.25,0.0]",0.33269934282877406,0.45831485504713326,"[0.33269934282877406,0.45831485504713326]","[0.9999999986878861,6.025615221220961e-16,6.025615221220961e-16,6.025615221220961e-16,1.3121119977985735e-09]",0
46,35813a40-7aa6-5336-237b-c93f1759,0.125,8.0,0.875,0.0,1.0,0.0,0.75,0.0,0.125,"[0.125,0.875,0.0,1.0,0.0,0.75,0.0,0.125]",0.732275289646676,-0.6835478726923812,"[0.732275289646676,-0.6835478726923812]","[0.0016501242581082394,1.9336826615920072e-17,1.9336826615920072e-17,0.9983498757418916,1.9336826615920072e-17]",3
47,35ce5334-aefb-9a61-d1c3-7f01a776,0.125,8.0,0.875,0.0,1.0,0.0,0.875,0.0,0.0,"(8,[0,1,3,5],[0.125,0.875,1.0,0.875])",0.7218073607884165,-0.6932008772763452,"[0.7218073607884165,-0.6932008772763452]","[0.002187418969552396,2.4781790005461435e-17,2.4781790005461435e-17,0.9978125810304476,2.4781790005461435e-17]",3
48,35daa597-4591-5a82-57a9-1fba2635,1.0,4.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.75])",-1.0440365784742387,-0.14093905567449028,"[-1.0440365784742387,-0.14093905567449028]","[1.0383800684532134e-08,1.419876402302052e-17,0.9902426531142483,1.419876402302052e-17,0.009757336501951071]",2
49,367365a7-8d2a-3b00-f3e3-f877be3c,0.2857142857142857,7.0,0.7142857142857143,0.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,"[0.2857142857142857,0.7142857142857143,0.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285]",0.4536350229610062,-0.558824654593121,"[0.4536350229610062,-0.558824654593121]","[0.9999819565449332,1.596273012336783e-15,1.596273012336783e-15,1.8043455062019245e-05,1.596273012349909e-15]",0
50,3681eecc-7864-c1c1-0024-4d4234be,0.1,10.0,0.9,0.0,1.0,0.0,0.9,0.0,0.0,"(8,[0,1,3,5],[0.1,0.9,1.0,0.9])",0.7379615143375199,-0.7047507376929109,"[0.7379615143375199,-0.7047507376929109]","[0.002373125913926345,3.2145810530123346e-17,3.2145810530123346e-17,0.9976268740860735,3.2145810530123346e-17]",3
51,36a67ef1-5f22-7846-3f95-faec67c9,1.0,4.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.75])",-1.0440365784742387,-0.14093905567449028,"[-1.0440365784742387,-0.14093905567449028]","[1.0383800684532134e-08,1.419876402302052e-17,0.9902426531142483,1.419876402302052e-17,0.009757336501951071]",2
52,37ada581-75c2-560e-2eb3-3db3a231,0.2,5.0,0.8,0.0,1.0,0.0,0.4,0.0,0.4,"[0.2,0.8,0.0,1.0,0.0,0.4,0.0,0.4]",0.7068422724875365,-0.6276616813579631,"[0.7068422724875365,-0.6276616813579631]","[0.0018498201760753182,1.393572062129945e-17,1.393572062129945e-17,0.9981501798239246,1.393572062129945e-17]",3
53,37d73652-37e1-cc5f-6c84-3b9a528c,0.8333333333333334,6.0,0.16666666666666666,0.0,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666,"[0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666]",-0.923546812598167,-0.1816889894473473,"[-0.923546812598167,-0.1816889894473473]","[2.1082204754536652e-07,2.2422293834795287e-17,0.9741631367348705,2.2422293834795287e-17,0.025836652443081788]",2
54,380773a6-f975-22c8-187e-e40fe702,0.75,4.0,0.25,0.0,0.0,1.0,0.0,0.5,0.25,"[0.75,0.25,0.0,0.0,1.0,0.0,0.5,0.25]",-0.8650446740535767,-0.16699626199533293,"[-0.8650446740535767,-0.16699626199533293]","[1.0161767405781346e-05,3.5292251515416276e-16,0.5670593015110085,3.5292251515416276e-16,0.4329305367215851]",2
55,3be7d5a2-f78e-3472-e5ac-fa27ed08,0.0,6.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,"[0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5]",0.43594982578236374,0.7573360737461096,"[0.43594982578236374,0.7573360737461096]","[0.9999999944632163,1.2565953071901968e-15,1.2565953071901968e-15,1.2565953071901968e-15,5.536779933428394e-09]",0
56,3c370e25-1bd5-c34b-ec40-31117752,0.25,4.0,0.75,0.0,1.0,0.0,0.0,0.25,0.5,"[0.25,0.75,0.0,1.0,0.0,0.0,0.25,0.5]",0.6792033275068221,-0.5702611083556374,"[0.6792033275068221,-0.5702611083556374]","[0.009207301742435168,4.508234007467064e-17,4.508234007467064e-17,0.9907926982575647,4.508234007467064e-17]",3
57,3d524e1d-934c-6d53-022b-983c91c3,0.4,5.0,0.2,0.4,0.0,1.0,0.6,0.2,0.0,"[0.4,0.2,0.4,0.0,1.0,0.6,0.2,0.0]",-0.6546475613234395,0.18311970079832401,"[-0.6546475613234395,0.18311970079832401]","[0.00027892952746432295,4.2164722283268923e-16,4.2164722283268923e-16,4.2164722283268923e-16,0.9997210704725344]",4
58,3d7d0f75-dda5-644d-e527-018ff340,0.09090909090909091,11.0,0.09090909090909091,0.8181818181818182,0.7272727272727273,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.2727272727272727,"[0.09090909090909091,0.09090909090909091,0.8181818181818182,0.7272727272727273,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.2727272727272727]",0.4330014917900709,0.48598037532713395,"[0.4330014917900709,0.48598037532713395]","[0.9999999999786736,6.300107937752394e-16,6.300107937752394e-16,6.300107937752394e-16,2.1324461477168213e-11]",0
59,3dc06a27-afe4-b105-1f3c-997851c7,0.18181818181818182,11.0,0.7272727272727273,0.09090909090909091,0.8181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2727272727272727,"[0.18181818181818182,0.7272727272727273,0.09090909090909091,0.8181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2727272727272727]",0.4840889302535138,-0.4539041401106405,"[0.4840889302535138,-0.4539041401106405]","[0.9997697576152437,1.2393334099217077e-15,1.2393334099217077e-15,0.0002302423847526083,1.239333410028509e-15]",0
60,3e4346e0-6285-8776-f373-101eac22,1.0,5.0,0.0,0.0,0.0,1.0,0.6,0.2,0.0,"(8,[0,4,5,6],[1.0,1.0,0.6,0.2])",-1.0477854578797983,-0.12307199520743982,"[-1.0477854578797983,-0.12307199520743982]","[9.020329482310678e-09,1.3725148404615615e-17,0.9909708109408025,1.3725148404615615e-17,0.009029180038867778]",2
61,3e713aeb-dcb2-d6a8-962f-635df3e8,0.0,5.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.8])",0.7957663965916639,0.619232528950409,"[0.7957663965916639,0.619232528950409]","[0.002523505499166052,0.997476494500834,7.226902975670073e-18,7.226902975670073e-18,7.234396605772365e-18]",1
62,3fc2e2fe-697a-3255-1a17-4204819d,0.5,8.0,0.5,0.0,0.5,0.5,0.375,0.25,0.25,"[0.5,0.5,0.0,0.5,0.5,0.375,0.25,0.25]",-0.10349834822274842,-0.40006015984688065,"[-0.10349834822274842,-0.40006015984688065]","[0.9999999977774496,2.6393395660884475e-15,2.6393395660884475e-15,2.6393395660884475e-15,2.222542537499703e-09]",0
63,404bc704-6703-c3c0-815e-55c756c5,0.875,8.0,0.0,0.125,0.0,1.0,0.625,0.125,0.125,"[0.875,0.0,0.125,0.0,1.0,0.625,0.125,0.125]",-0.9558942861629369,-0.0061711395509291885,"[-0.9558942861629369,-0.0061711395509291885]","[3.155247930791159e-06,8.244503325790812e-16,8.281459885974934e-16,8.244503325790812e-16,0.9999968447520667]",4
64,4196e8ee-e405-a1e1-4a7f-7d9149a5,0.25,4.0,0.75,0.0,1.0,0.0,0.5,0.25,0.0,"[0.25,0.75,0.0,1.0,0.0,0.5,0.25,0.0]",0.6373316120737842,-0.6088731266914937,"[0.6373316120737842,-0.6088731266914937]","[0.008710644227412016,3.836911466308824e-17,3.836911466308824e-17,0.9912893557725879,3.836911466308824e-17]",3
65,42779e7e-90bc-7eac-5aa8-a9874f90,0.36363636363636365,11.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.9090909090909091,0.0,0.0,"[0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.9090909090909091,0.0,0.0]",-0.19672091752571255,0.018440793435890487,"[-0.19672091752571255,0.018440793435890487]","[0.9987769547245356,4.163469766176165e-15,4.163469766176165e-15,4.163469766176165e-15,0.001223045275451915]",0
